,bigram,word1,word2,totalRepetitions,fileOcurrences,weight
5264,"('times', 'i')",times,i,4,4,0.006211180124223602
4960,"('the', 'hay')",the,hay,16,1,0.006211180124223602
3331,"('my', 'lip')",my,lip,8,2,0.006211180124223602
3328,"('my', 'last')",my,last,4,4,0.006211180124223602
5277,"('to', 'blame')",to,blame,4,4,0.006211180124223602
3319,"('my', 'guard')",my,guard,4,4,0.006211180124223602
5296,"('to', 'dwell')",to,dwell,4,4,0.006211180124223602
5298,"('to', 'ever')",to,ever,4,4,0.006211180124223602
2541,"('it', 'that')",it,that,8,2,0.006211180124223602
5303,"('to', 'figure')",to,figure,4,4,0.006211180124223602
2554,"('its', 'time')",its,time,4,4,0.006211180124223602
5316,"('to', 'heartbreak')",to,heartbreak,4,4,0.006211180124223602
5317,"('to', 'heaven')",to,heaven,4,4,0.006211180124223602
944,"('but', 'what')",but,what,8,2,0.006211180124223602
936,"('but', 'please')",but,please,4,4,0.006211180124223602
5327,"('to', 'it')",to,it,4,4,0.006211180124223602
5273,"('to', 'bear')",to,bear,4,4,0.006211180124223602
4862,"('that', 'rush')",that,rush,16,1,0.006211180124223602
1246,"('de', 'aquel')",de,aquel,4,4,0.006211180124223602
1693,"('eyes', 'i')",eyes,i,4,4,0.006211180124223602
3800,"('one', 'false')",one,false,8,2,0.006211180124223602
1762,"('feel', 'your')",feel,your,4,4,0.006211180124223602
4123,"('que', 'todos')",que,todos,4,4,0.006211180124223602
4132,"('que', 'vuelva')",que,vuelva,8,2,0.006211180124223602
4150,"('quiero', 'verte')",quiero,verte,8,2,0.006211180124223602
1737,"('far', 'too')",far,too,8,2,0.006211180124223602
4155,"('quit', 'or')",quit,or,4,4,0.006211180124223602
4173,"('rather', 'be')",rather,be,4,4,0.006211180124223602
1727,"('false', 'move')",false,move,8,2,0.006211180124223602
4213,"('right', 'now')",right,now,4,4,0.006211180124223602
4217,"('right', 'through')",right,through,4,4,0.006211180124223602
1694,"('eyes', 'like')",eyes,like,4,4,0.006211180124223602
4281,"('sad', 'songs')",sad,songs,16,1,0.006211180124223602
1766,"('feels', 'great')",feels,great,8,2,0.006211180124223602
3744,"('oh-oh', 'oh')",oh-oh,oh,8,2,0.006211180124223602
4283,"('sad', 'think')",sad,think,8,2,0.006211180124223602
2036,"('haces', 'falta')",haces,falta,8,2,0.006211180124223602
4308,"('say', 'death')",say,death,8,2,0.006211180124223602
4319,"('say', 'to')",say,to,4,4,0.006211180124223602
4329,"('scratch', 'fever')",scratch,fever,16,1,0.006211180124223602
4335,"('se', 'estar')",se,estar,8,2,0.006211180124223602
4350,"('searching', 'for')",searching,for,4,4,0.006211180124223602
4356,"('see', 'her')",see,her,4,4,0.006211180124223602
4359,"('see', 'how')",see,how,4,4,0.006211180124223602
4366,"('see', 'oh')",see,oh,8,2,0.006211180124223602
4368,"('see', 'that')",see,that,4,4,0.006211180124223602
1996,"('goodbye', 'and')",goodbye,and,4,4,0.006211180124223602
3810,"('one', 'thing')",one,thing,4,4,0.006211180124223602
4406,"('shall', 'bury')",shall,bury,8,2,0.006211180124223602
1858,"('from', 'deep')",from,deep,4,4,0.006211180124223602
1913,"('get', 'through')",get,through,4,4,0.006211180124223602
1907,"('get', 'off')",get,off,4,4,0.006211180124223602
3926,"('paso', 'que')",paso,que,8,2,0.006211180124223602
3943,"('pero', 'es')",pero,es,4,4,0.006211180124223602
1925,"('girl', 'like')",girl,like,4,4,0.006211180124223602
3878,"('over', 'and')",over,and,4,4,0.006211180124223602
3952,"('pero', 'yo')",pero,yo,4,4,0.006211180124223602
3876,"('out', 'what')",out,what,4,4,0.006211180124223602
3969,"('piel', 'y')",piel,y,4,4,0.006211180124223602
3973,"('pit', 'shall')",pit,shall,8,2,0.006211180124223602
3976,"('place', 'another')",place,another,8,2,0.006211180124223602
1873,"('fuera', 'y')",fuera,y,4,4,0.006211180124223602
4035,"('primero', 'pero')",primero,pero,4,4,0.006211180124223602
1779,"('fighting', 'for')",fighting,for,4,4,0.006211180124223602
3839,"('or', 'two')",or,two,4,4,0.006211180124223602
1838,"('for', 'what')",for,what,4,4,0.006211180124223602
3833,"('or', 'be')",or,be,4,4,0.006211180124223602
3830,"('open', 'i')",open,i,4,4,0.006211180124223602
4057,"('put', 'out')",put,out,4,4,0.006211180124223602
3826,"('ooh', 'sometimes')",ooh,sometimes,8,2,0.006211180124223602
4070,"('que', 'cuando')",que,cuando,4,4,0.006211180124223602
1800,"('first', 'time')",first,time,4,4,0.006211180124223602
4085,"('que', 'hacer')",que,hacer,4,4,0.006211180124223602
1796,"('fine', 'i')",fine,i,4,4,0.006211180124223602
4091,"('que', 'llegar')",que,llegar,4,4,0.006211180124223602
1789,"('find', 'my')",find,my,4,4,0.006211180124223602
2069,"('hasta', 'al')",hasta,al,8,2,0.006211180124223602
1613,"('es', 'mejor')",es,mejor,4,4,0.006211180124223602
2330,"('i', 'mean')",i,mean,4,4,0.006211180124223602
4855,"('that', 'just')",that,just,4,4,0.006211180124223602
4767,"('talk', 'about')",talk,about,4,4,0.006211180124223602
2226,"('holding', 'you')",holding,you,4,4,0.006211180124223602
1398,"('do', 'the')",do,the,4,4,0.006211180124223602
2232,"('home', 'from')",home,from,4,4,0.006211180124223602
2243,"('hour', 'or')",hour,or,4,4,0.006211180124223602
1373,"('dirty', 'black')",dirty,black,16,1,0.006211180124223602
4825,"('tell', 'just')",tell,just,4,4,0.006211180124223602
1363,"('dijo', 'un')",dijo,un,4,4,0.006211180124223602
1360,"('diggeth', 'a')",diggeth,a,8,2,0.006211180124223602
4843,"('than', 'the')",than,the,4,4,0.006211180124223602
4848,"('that', 'can')",that,can,4,4,0.006211180124223602
4853,"('that', 'is')",that,is,4,4,0.006211180124223602
5646,"('victim', 'of')",victim,of,4,4,0.006211180124223602
1405,"('do-do', 'do-doo-doo')",do-do,do-doo-doo,8,2,0.006211180124223602
3526,"('not', 'back')",not,back,8,2,0.006211180124223602
1336,"('destino', 'era')",destino,era,4,4,0.006211180124223602
4883,"('the', 'bellhop')",the,bellhop,4,4,0.006211180124223602
1304,"('death', 'is')",death,is,8,2,0.006211180124223602
2287,"('i', 'been')",i,been,4,4,0.006211180124223602
4934,"('the', 'fact')",the,fact,4,4,0.006211180124223602
2291,"('i', 'broke')",i,broke,4,4,0.006211180124223602
2294,"('i', 'came')",i,came,4,4,0.006211180124223602
2296,"('i', 'care')",i,care,4,4,0.006211180124223602
2301,"('i', 'die')",i,die,4,4,0.006211180124223602
4943,"('the', 'forest')",the,forest,4,4,0.006211180124223602
1254,"('de', 'fuera')",de,fuera,4,4,0.006211180124223602
1403,"('do', 'with')",do,with,4,4,0.006211180124223602
4730,"('suitcase', 'of')",suitcase,of,4,4,0.006211180124223602
4413,"('sharpened', 'to')",sharpened,to,8,2,0.006211180124223602
4570,"('so', 'fast')",so,fast,8,2,0.006211180124223602
4418,"('she', 'do')",she,do,4,4,0.006211180124223602
4429,"('she', 'wants')",she,wants,4,4,0.006211180124223602
4433,"('she', 'would')",she,would,4,4,0.006211180124223602
1596,"('era', 'rodar')",era,rodar,4,4,0.006211180124223602
4443,"('should', 'not')",should,not,4,4,0.006211180124223602
1572,"('en', 'nuestro')",en,nuestro,8,2,0.006211180124223602
4485,"('siempre', 'te')",siempre,te,4,4,0.006211180124223602
4534,"('slip', 'away')",slip,away,8,2,0.006211180124223602
3648,"('now', 'so')",now,so,4,4,0.006211180124223602
1525,"('el', 'dolor')",el,dolor,4,4,0.006211180124223602
4545,"('small', 'axe')",small,axe,8,2,0.006211180124223602
3638,"('now', 'baby')",now,baby,4,4,0.006211180124223602
2147,"('heard', 'the')",heard,the,4,4,0.006211180124223602
4708,"('street', 'to')",street,to,4,4,0.006211180124223602
4582,"('so', 'no')",so,no,8,2,0.006211180124223602
4592,"('so', 'take')",so,take,4,4,0.006211180124223602
4594,"('so', 'tired')",so,tired,8,2,0.006211180124223602
4605,"('solo', 'un')",solo,un,4,4,0.006211180124223602
4609,"('some', 'food')",some,food,4,4,0.006211180124223602
4613,"('some', 'things')",some,things,4,4,0.006211180124223602
4628,"('something', ""'s"")",something,'s,4,4,0.006211180124223602
1476,"('dressed', 'in')",dressed,in,4,4,0.006211180124223602
1466,"('down', 'we')",down,we,4,4,0.006211180124223602
4671,"('standing', 'in')",standing,in,4,4,0.006211180124223602
1451,"('down', 'lonely')",down,lonely,4,4,0.006211180124223602
4707,"('street', 'they')",street,they,4,4,0.006211180124223602
5601,"('usa', 'but')",usa,but,8,2,0.006211180124223602
3898,"('pain', 'i')",pain,i,4,4,0.006211180124223602
2709,"('las', 'manos')",las,manos,8,2,0.006211180124223602
445,"('and', 'maybe')",and,maybe,4,4,0.006211180124223602
526,"('apart', 'i')",apart,i,8,2,0.006211180124223602
2928,"('looking', 'at')",looking,at,4,4,0.006211180124223602
2843,"('lo', 'nuestro')",lo,nuestro,4,4,0.006211180124223602
5867,"('whenever', 'i')",whenever,i,8,2,0.006211180124223602
102,"('a', 'death')",a,death,4,4,0.006211180124223602
6246,"('you', 'throw')",you,throw,4,4,0.006211180124223602
5896,"('whole', 'life')",whole,life,4,4,0.006211180124223602
5901,"('whosoever', 'diggeth')",whosoever,diggeth,8,2,0.006211180124223602
2705,"('las', 'campanas')",las,campanas,8,2,0.006211180124223602
476,"('and', 'take')",and,take,4,4,0.006211180124223602
471,"('and', 'show')",and,show,4,4,0.006211180124223602
110,"('a', 'dream')",a,dream,4,4,0.006211180124223602
114,"('a', 'few')",a,few,4,4,0.006211180124223602
134,"('a', 'lo')",a,lo,4,4,0.006211180124223602
138,"('a', 'lot')",a,lot,4,4,0.006211180124223602
139,"('a', 'lover')",a,lover,4,4,0.006211180124223602
140,"('a', 'man')",a,man,4,4,0.006211180124223602
5847,"('what', 'will')",what,will,4,4,0.006211180124223602
91,"('a', 'casa')",a,casa,4,4,0.006211180124223602
90,"('a', 'candle')",a,candle,8,2,0.006211180124223602
3124,"('me', 'this')",me,this,4,4,0.006211180124223602
636,"('at', 'a')",at,a,4,4,0.006211180124223602
5763,"('water', 'and')",water,and,4,4,0.006211180124223602
606,"('arriero', 'que')",arriero,que,4,4,0.006211180124223602
586,"('are', 'wondering')",are,wondering,4,4,0.006211180124223602
6291,"('your', 'ears')",your,ears,4,4,0.006211180124223602
3129,"('me', 'uh')",me,uh,8,2,0.006211180124223602
64,"(""'s"", 'tears')",'s,tears,4,4,0.006211180124223602
3119,"('me', 'tell')",me,tell,4,4,0.006211180124223602
68,"(""'s"", 'to')",'s,to,4,4,0.006211180124223602
5816,"('well', 'if')",well,if,4,4,0.006211180124223602
2685,"('la', 'soledad')",la,soledad,4,4,0.006211180124223602
6281,"('your', 'body')",your,body,4,4,0.006211180124223602
557,"('are', 'in')",are,in,4,4,0.006211180124223602
5825,"('were', 'a')",were,a,4,4,0.006211180124223602
3107,"('me', 'she')",me,she,4,4,0.006211180124223602
6278,"('your', 'back')",your,back,4,4,0.006211180124223602
461,"('and', 'pain')",and,pain,4,4,0.006211180124223602
5945,"('window', 'pane')",window,pane,4,4,0.006211180124223602
642,"('at', 'my')",at,my,4,4,0.006211180124223602
5947,"('windows', 'you')",windows,you,4,4,0.006211180124223602
2820,"('llegar', 'primero')",llegar,primero,4,4,0.006211180124223602
6194,"('you', 'leave')",you,leave,4,4,0.006211180124223602
193,"('a', 'walk')",a,walk,4,4,0.006211180124223602
196,"('a', 'week')",a,week,4,4,0.006211180124223602
6088,"('yeah', 'so')",yeah,so,4,4,0.006211180124223602
198,"('a', 'word')",a,word,4,4,0.006211180124223602
215,"('addicted', 'to')",addicted,to,16,1,0.006211180124223602
220,"('after', 'my')",after,my,4,4,0.006211180124223602
265,"('all', 'about')",all,about,4,4,0.006211180124223602
261,"('alguien', 'que')",alguien,que,4,4,0.006211180124223602
2795,"('line', 'i')",line,i,4,4,0.006211180124223602
221,"('after', 'sometimes')",after,sometimes,4,4,0.006211180124223602
222,"('after', 'the')",after,the,4,4,0.006211180124223602
230,"('again', 'it')",again,it,4,4,0.006211180124223602
6154,"('you', 'close')",you,close,4,4,0.006211180124223602
2805,"('live', 'a')",live,a,4,4,0.006211180124223602
239,"('ahora', 'es')",ahora,es,8,2,0.006211180124223602
6082,"('yeah', 'if')",yeah,if,4,4,0.006211180124223602
6080,"('yeah', 'hey')",yeah,hey,8,2,0.006211180124223602
182,"('a', 'thousand')",a,thousand,4,4,0.006211180124223602
156,"('a', 'pit')",a,pit,8,2,0.006211180124223602
417,"('and', 'close')",and,close,8,2,0.006211180124223602
5984,"('work', 'out')",work,out,4,4,0.006211180124223602
381,"('american-', 'stupid')",american-,stupid,8,2,0.006211180124223602
5989,"('world', 'with')",world,with,4,4,0.006211180124223602
2760,"('life', 'is')",life,is,4,4,0.006211180124223602
6218,"('you', 'pray')",you,pray,8,2,0.006211180124223602
3034,"('me', 'dijo')",me,dijo,4,4,0.006211180124223602
159,"('a', 'plan')",a,plan,4,4,0.006211180124223602
6064,"('ya', 'lo')",ya,lo,4,4,0.006211180124223602
338,"('am', 'far')",am,far,8,2,0.006211180124223602
6027,"('y', 'hasta')",y,hasta,4,4,0.006211180124223602
6033,"('y', 'marea')",y,marea,8,2,0.006211180124223602
162,"('a', 'quien')",a,quien,4,4,0.006211180124223602
319,"('always', 'been')",always,been,4,4,0.006211180124223602
2774,"('like', 'and')",like,and,8,2,0.006211180124223602
179,"('a', 'tale')",a,tale,4,4,0.006211180124223602
640,"('at', 'heartbreak')",at,heartbreak,4,4,0.006211180124223602
6144,"('you', 'break')",you,break,4,4,0.006211180124223602
6305,"('your', 'inner')",your,inner,4,4,0.006211180124223602
2628,"('know', 'myself')",know,myself,8,2,0.006211180124223602
6322,"('your', 'soul')",your,soul,4,4,0.006211180124223602
49,"(""'s"", 'our')",'s,our,4,4,0.006211180124223602
53,"(""'s"", 'real')",'s,real,4,4,0.006211180124223602
6330,"('your', 'world')",your,world,8,2,0.006211180124223602
2892,"('lonely', 'time')",lonely,time,8,2,0.006211180124223602
22,"(""'s"", 'dressed')",'s,dressed,4,4,0.006211180124223602
697,"('bad', 'because')",bad,because,4,4,0.006211180124223602
678,"('baby', 'leaves')",baby,leaves,4,4,0.006211180124223602
5667,"('vivir', 'un')",vivir,un,4,4,0.006211180124223602
675,"('baby', 'can')",baby,can,4,4,0.006211180124223602
4936,"('the', 'feelin')",the,feelin,5,3,0.005822981366459627
6222,"('you', 'run')",you,run,5,3,0.005822981366459627
655,"('away', 'no')",away,no,5,3,0.005822981366459627
3751,"('old', 'shit')",old,shit,5,3,0.005822981366459627
5551,"('una', 'noche')",una,noche,5,3,0.005822981366459627
4933,"('the', 'eyes')",the,eyes,5,3,0.005822981366459627
5983,"('work', 'it')",work,it,5,3,0.005822981366459627
5979,"('words', 'and')",words,and,5,3,0.005822981366459627
393,"('amor', 'el')",amor,el,5,3,0.005822981366459627
399,"('amor', 'pero')",amor,pero,5,3,0.005822981366459627
4273,"('sad', 'it')",sad,it,5,3,0.005822981366459627
1291,"('dead', 'and')",dead,and,5,3,0.005822981366459627
378,"('amar', 'y')",amar,y,5,3,0.005822981366459627
1277,"('de', 'sol')",de,sol,5,3,0.005822981366459627
2279,"('hurts', 'you')",hurts,you,5,3,0.005822981366459627
1257,"('de', 'irte')",de,irte,5,3,0.005822981366459627
6004,"('wrong', 'do')",wrong,do,5,3,0.005822981366459627
3510,"('no', 'you')",no,you,5,3,0.005822981366459627
3215,"('mis', 'sueños')",mis,sueños,5,3,0.005822981366459627
3741,"('oh', 'will')",oh,will,5,3,0.005822981366459627
3038,"('me', 'doy')",me,doy,5,3,0.005822981366459627
4880,"('the', 'bar')",the,bar,5,3,0.005822981366459627
4877,"('the', 'answers')",the,answers,5,3,0.005822981366459627
2761,"('life', 'of')",life,of,5,3,0.005822981366459627
3524,"('not', 'afford')",not,afford,5,3,0.005822981366459627
2736,"('left', 'here')",left,here,5,3,0.005822981366459627
4240,"('room', 'and')",room,and,5,3,0.005822981366459627
404,"('amor', 'un')",amor,un,5,3,0.005822981366459627
1249,"('de', 'cualquier')",de,cualquier,5,3,0.005822981366459627
3980,"('place', 'that')",place,that,5,3,0.005822981366459627
1121,"('con', 'toda')",con,toda,5,3,0.005822981366459627
1752,"('feed', 'on')",feed,on,5,3,0.005822981366459627
478,"('and', 'teach')",and,teach,5,3,0.005822981366459627
5065,"('the', 'very')",the,very,5,3,0.005822981366459627
3786,"('on', 'walking')",on,walking,15,1,0.005822981366459627
234,"('again', 'you')",again,you,5,3,0.005822981366459627
3430,"('ni', 'modo')",ni,modo,5,3,0.005822981366459627
2710,"('las', 'noches')",las,noches,5,3,0.005822981366459627
1159,"('could', 'say')",could,say,5,3,0.005822981366459627
123,"('a', 'heavy')",a,heavy,5,3,0.005822981366459627
1882,"('funny', 'how')",funny,how,5,3,0.005822981366459627
4186,"('realize', 'you')",realize,you,5,3,0.005822981366459627
4203,"('rest', 'can')",rest,can,5,3,0.005822981366459627
1187,"('cuando', 'no')",cuando,no,5,3,0.005822981366459627
4212,"('right', 'it')",right,it,5,3,0.005822981366459627
5922,"('will', 'kiss')",will,kiss,5,3,0.005822981366459627
5003,"('the', 'open')",the,open,5,3,0.005822981366459627
2944,"('lots', 'of')",lots,of,5,3,0.005822981366459627
4215,"('right', 'tell')",right,tell,5,3,0.005822981366459627
2365,"('i', 'turn')",i,turn,5,3,0.005822981366459627
1218,"('dark', 'you')",dark,you,5,3,0.005822981366459627
4218,"('right', 'yeah')",right,yeah,5,3,0.005822981366459627
5391,"('toda', 'el')",toda,el,5,3,0.005822981366459627
425,"('and', 'fall')",and,fall,5,3,0.005822981366459627
4972,"('the', 'life')",the,life,5,3,0.005822981366459627
2352,"('i', 'sow')",i,sow,5,3,0.005822981366459627
1236,"('days', 'and')",days,and,5,3,0.005822981366459627
4246,"('room', 'you')",room,you,5,3,0.005822981366459627
4864,"('that', 'smell')",that,smell,15,1,0.005822981366459627
3031,"('me', 'des')",me,des,5,3,0.005822981366459627
152,"('a', 'noise')",a,noise,5,3,0.005822981366459627
3907,"('para', 'hacer')",para,hacer,5,3,0.005822981366459627
1471,"('doy', 'cuenta')",doy,cuenta,5,3,0.005822981366459627
5650,"('vida', 'entera')",vida,entera,5,3,0.005822981366459627
3000,"('may', 'be')",may,be,5,3,0.005822981366459627
4632,"('something', 'in')",something,in,5,3,0.005822981366459627
2174,"('her', 'away')",her,away,5,3,0.005822981366459627
3614,"('not', 'throw')",not,throw,5,3,0.005822981366459627
3618,"('not', 'try')",not,try,5,3,0.005822981366459627
278,"('all', 'it')",all,it,5,3,0.005822981366459627
2088,"('have', 'had')",have,had,5,3,0.005822981366459627
4604,"('solo', 'quiero')",solo,quiero,5,3,0.005822981366459627
4414,"('she', ""'d"")",she,'d,5,3,0.005822981366459627
270,"('all', 'away')",all,away,5,3,0.005822981366459627
3190,"('miedo', 'de')",miedo,de,5,3,0.005822981366459627
1513,"('el', 'beso')",el,beso,5,3,0.005822981366459627
1523,"('el', 'destino')",el,destino,5,3,0.005822981366459627
2424,"('in', 'their')",in,their,5,3,0.005822981366459627
4546,"('small', 'you')",small,you,5,3,0.005822981366459627
246,"('al', 'amanecer')",al,amanecer,5,3,0.005822981366459627
11,"(""'s"", 'and')",'s,and,5,3,0.005822981366459627
3901,"('pain', 'you')",pain,you,5,3,0.005822981366459627
3646,"('now', 'no')",now,no,5,3,0.005822981366459627
1595,"('entre', 'los')",entre,los,5,3,0.005822981366459627
3649,"('now', 'tell')",now,tell,5,3,0.005822981366459627
3900,"('pain', 'of')",pain,of,5,3,0.005822981366459627
4525,"('sit', 'in')",sit,in,5,3,0.005822981366459627
4524,"('sit', 'around')",sit,around,5,3,0.005822981366459627
4513,"('sin', 'tus')",sin,tus,5,3,0.005822981366459627
1556,"('else', 'is')",else,is,5,3,0.005822981366459627
5643,"('vez', 'que')",vez,que,5,3,0.005822981366459627
4484,"('siempre', 'me')",siempre,me,5,3,0.005822981366459627
5600,"('us', 'to')",us,to,5,3,0.005822981366459627
2815,"('livin', 'on')",livin,on,5,3,0.005822981366459627
2188,"('here', 'is')",here,is,5,3,0.005822981366459627
2191,"('here', 'we')",here,we,5,3,0.005822981366459627
4850,"('that', 'got')",that,got,5,3,0.005822981366459627
4305,"('save', 'your')",save,your,5,3,0.005822981366459627
2256,"('how', 'much')",how,much,5,3,0.005822981366459627
3027,"('me', 'da')",me,da,5,3,0.005822981366459627
3544,"('not', 'enough')",not,enough,5,3,0.005822981366459627
4812,"('te', 'veo')",te,veo,5,3,0.005822981366459627
4320,"('say', 'we')",say,we,5,3,0.005822981366459627
5575,"('up', 'inside')",up,inside,5,3,0.005822981366459627
1658,"('este', 'mundo')",este,mundo,5,3,0.005822981366459627
4794,"('te', 'doy')",te,doy,5,3,0.005822981366459627
6200,"('you', 'love')",you,love,5,3,0.005822981366459627
2234,"('home', 'one')",home,one,5,3,0.005822981366459627
4330,"('se', 'acaba')",se,acaba,5,3,0.005822981366459627
3723,"('oh', 'he')",oh,he,5,3,0.005822981366459627
3564,"('not', 'hold')",not,hold,5,3,0.005822981366459627
2223,"('hold', 'of')",hold,of,5,3,0.005822981366459627
3012,"('me', 'as')",me,as,5,3,0.005822981366459627
1408,"('does', 'it')",does,it,5,3,0.005822981366459627
4345,"('se', 'van')",se,van,5,3,0.005822981366459627
4748,"('sólo', 'una')",sólo,una,5,3,0.005822981366459627
180,"('a', 'taste')",a,taste,5,3,0.005822981366459627
6078,"('yeah', 'and')",yeah,and,5,3,0.005822981366459627
4354,"('see', 'but')",see,but,5,3,0.005822981366459627
6326,"('your', 'voice')",your,voice,5,3,0.005822981366459627
3007,"('me', 'amas')",me,amas,5,3,0.005822981366459627
4685,"('stick', 'around')",stick,around,5,3,0.005822981366459627
732,"('be', 'ok')",be,ok,5,3,0.005822981366459627
2198,"('hey', 'ooh')",hey,ooh,5,3,0.005822981366459627
2063,"('has', 'ido')",has,ido,5,3,0.005822981366459627
1760,"('feel', 'sickened')",feel,sickened,15,1,0.005822981366459627
5938,"('will', 'this')",will,this,5,3,0.005822981366459627
562,"('are', 'like')",are,like,5,3,0.005822981366459627
5232,"('till', 'the')",till,the,5,3,0.005822981366459627
970,"('call', 'the')",call,the,5,3,0.005822981366459627
2534,"('it', 'over')",it,over,5,3,0.005822981366459627
5285,"('to', 'climb')",to,climb,5,3,0.005822981366459627
580,"('are', 'through')",are,through,5,3,0.005822981366459627
2515,"('it', 'hurts')",it,hurts,5,3,0.005822981366459627
3116,"('me', 'stay')",me,stay,5,3,0.005822981366459627
5817,"('well', 'it')",well,it,5,3,0.005822981366459627
6284,"('your', 'broken')",your,broken,5,3,0.005822981366459627
5820,"('well', 'that')",well,that,5,3,0.005822981366459627
4060,"('put', 'your')",put,your,5,3,0.005822981366459627
554,"('are', 'feeling')",are,feeling,5,3,0.005822981366459627
2494,"('it', 'can')",it,can,5,3,0.005822981366459627
5230,"('tight', 'save')",tight,save,5,3,0.005822981366459627
5167,"('this', 'moment')",this,moment,5,3,0.005822981366459627
2917,"('long', 'way')",long,way,5,3,0.005822981366459627
3106,"('me', 'sentí')",me,sentí,5,3,0.005822981366459627
4084,"('que', 'hace')",que,hace,5,3,0.005822981366459627
2476,"('is', 'tell')",is,tell,15,1,0.005822981366459627
1950,"('go', 'do')",go,do,5,3,0.005822981366459627
5203,"('ti', 'la')",ti,la,5,3,0.005822981366459627
1798,"('fire', 'i')",fire,i,5,3,0.005822981366459627
4088,"('que', 'hoy')",que,hoy,5,3,0.005822981366459627
680,"('baby', 'let')",baby,let,5,3,0.005822981366459627
3863,"('out', 'if')",out,if,5,3,0.005822981366459627
5182,"('this', 'world')",this,world,5,3,0.005822981366459627
1059,"('close', 'your')",close,your,5,3,0.005822981366459627
1974,"('goin', 'down')",goin,down,5,3,0.005822981366459627
1831,"('for', 'something')",for,something,5,3,0.005822981366459627
5294,"('to', 'dream')",to,dream,5,3,0.005822981366459627
5805,"('we', 'take')",we,take,5,3,0.005822981366459627
3998,"('por', 'donde')",por,donde,5,3,0.005822981366459627
1962,"('go', 'the')",go,the,5,3,0.005822981366459627
3271,"('much', 'to')",much,to,5,3,0.005822981366459627
6298,"('your', 'goodbyes')",your,goodbyes,5,3,0.005822981366459627
3274,"('mucho', 'mas')",mucho,mas,5,3,0.005822981366459627
5397,"('todo', 'fue')",todo,fue,5,3,0.005822981366459627
871,"('born', 'on')",born,on,5,3,0.005822981366459627
1852,"('free', 'to')",free,to,5,3,0.005822981366459627
923,"('but', 'as')",but,as,5,3,0.005822981366459627
611,"('as', 'long')",as,long,5,3,0.005822981366459627
926,"('but', 'hold')",but,hold,5,3,0.005822981366459627
5324,"('to', 'hurt')",to,hurt,5,3,0.005822981366459627
3841,"('oros', 'se')",oros,se,5,3,0.005822981366459627
5401,"('todo', 'y')",todo,y,5,3,0.005822981366459627
947,"('by', 'and')",by,and,5,3,0.005822981366459627
62,"(""'s"", 'still')",'s,still,5,3,0.005822981366459627
3305,"('my', 'cup')",my,cup,5,3,0.005822981366459627
2645,"('la', 'banda')",la,banda,5,3,0.005822981366459627
1969,"('goes', 'and')",goes,and,5,3,0.005822981366459627
669,"('azul', 'que')",azul,que,5,3,0.005822981366459627
959,"('cada', 'día')",cada,día,5,3,0.005822981366459627
585,"('are', 'we')",are,we,5,3,0.005822981366459627
2668,"('la', 'mirada')",la,mirada,5,3,0.005822981366459627
961,"('cada', 'vez')",cada,vez,5,3,0.005822981366459627
5425,"('too', 'so')",too,so,5,3,0.005822981366459627
1062,"('cold', 'but')",cold,but,5,3,0.005822981366459627
5648,"('vida', 'de')",vida,de,5,3,0.005822981366459627
3805,"('one', 'lonely')",one,lonely,5,3,0.005822981366459627
4120,"('que', 'tanto')",que,tanto,5,3,0.005822981366459627
5132,"('they', 'know')",they,know,5,3,0.005822981366459627
525,"('apart', 'all')",apart,all,5,3,0.005822981366459627
1997,"('goodbyes', 'for')",goodbyes,for,5,3,0.005822981366459627
4113,"('que', 'sera')",que,sera,15,1,0.005822981366459627
1765,"('feeling', 'lonely')",feeling,lonely,5,3,0.005822981366459627
95,"('a', 'cold')",a,cold,5,3,0.005822981366459627
5854,"('when', 'he')",when,he,5,3,0.005822981366459627
2926,"('lookin', 'for')",lookin,for,5,3,0.005822981366459627
2905,"('long', 'as')",long,as,5,3,0.005822981366459627
3395,"('need', 'no')",need,no,5,3,0.005822981366459627
2189,"('here', 'no')",here,no,7,2,0.005434782608695652
354,"('am', 'pushing')",am,pushing,7,2,0.005434782608695652
1677,"('every', 'single')",every,single,7,2,0.005434782608695652
3889,"('own', 'two')",own,two,7,2,0.005434782608695652
5713,"('want', 'no')",want,no,14,1,0.005434782608695652
2945,"('loud', 'i')",loud,i,7,2,0.005434782608695652
710,"('bang', 'your')",bang,your,7,2,0.005434782608695652
4052,"('punto', 'de')",punto,de,7,2,0.005434782608695652
363,"('am', 'suffocating')",am,suffocating,7,2,0.005434782608695652
508,"('another', 'lonely')",another,lonely,7,2,0.005434782608695652
35,"(""'s"", 'it')",'s,it,7,2,0.005434782608695652
1015,"('cat', 'scratch')",cat,scratch,14,1,0.005434782608695652
3991,"('please', 'stop')",please,stop,14,1,0.005434782608695652
1326,"('del', 'pasado')",del,pasado,7,2,0.005434782608695652
597,"('around', 'around')",around,around,14,1,0.005434782608695652
2579,"('just', 'keep')",just,keep,14,1,0.005434782608695652
2662,"('la', 'lluvia')",la,lluvia,7,2,0.005434782608695652
5565,"('up', 'again')",up,again,7,2,0.005434782608695652
1443,"('down', 'get')",down,get,14,1,0.005434782608695652
2817,"('living', 'dead')",living,dead,7,2,0.005434782608695652
3325,"('my', 'i')",my,i,7,2,0.005434782608695652
3960,"('picture', 'for')",picture,for,14,1,0.005434782608695652
