,bigram,word1,word2,totalRepetitions,fileOcurrences,weight
3175,"('woman', 'devil')",woman,devil,8,1,0.003105590062111801
446,"('come', 'honey')",come,honey,8,1,0.003105590062111801
2221,"('people', 'dem')",people,dem,8,1,0.003105590062111801
2562,"('skin', 'wrong')",skin,wrong,4,2,0.003105590062111801
2832,"('till', 'ya')",till,ya,8,1,0.003105590062111801
2830,"('till', 'end')",till,end,4,2,0.003105590062111801
2826,"('tight', 'tear')",tight,tear,4,2,0.003105590062111801
221,"('belief', 'absolve')",belief,absolve,8,1,0.003105590062111801
2540,"('shot', 'take')",shot,take,4,2,0.003105590062111801
2543,"('show', 'cool')",show,cool,4,2,0.003105590062111801
2544,"('show', 'feel')",show,feel,4,2,0.003105590062111801
2545,"('show', 'licking')",show,licking,4,2,0.003105590062111801
2553,"('sing', 'sing')",sing,sing,4,2,0.003105590062111801
319,"('broken', 'glass')",broken,glass,4,2,0.003105590062111801
2818,"('threatens', 'cleanse')",threatens,cleanse,4,2,0.003105590062111801
2226,"('people', 'study')",people,study,8,1,0.003105590062111801
2563,"('skirt', 'little')",skirt,little,4,2,0.003105590062111801
222,"('believe', 'anything')",believe,anything,8,1,0.003105590062111801
2570,"('slide', 'deh')",slide,deh,8,1,0.003105590062111801
2811,"('think', 'yes')",think,yes,4,2,0.003105590062111801
2810,"('think', 'wrong')",think,wrong,4,2,0.003105590062111801
229,"('believe', 'something')",believe,something,4,2,0.003105590062111801
314,"('broke', 'back')",broke,back,4,2,0.003105590062111801
312,"('brings', 'back')",brings,back,4,2,0.003105590062111801
2584,"('somebody', 'say')",somebody,say,4,2,0.003105590062111801
2806,"('think', 'right')",think,right,4,2,0.003105590062111801
219,"('behind', 'power')",behind,power,4,2,0.003105590062111801
2836,"('time', 'erase')",time,erase,4,2,0.003105590062111801
2523,"('share', 'life')",share,life,8,1,0.003105590062111801
2519,"('shaking', 'pretty')",shaking,pretty,4,2,0.003105590062111801
2892,"('travel', 'world')",travel,world,4,2,0.003105590062111801
2891,"('tragic', 'fate')",tragic,fate,4,2,0.003105590062111801
2467,"('screaming', 'fits')",screaming,fits,8,1,0.003105590062111801
2873,"('touch', 'know')",touch,know,4,2,0.003105590062111801
2480,"('see', 'love')",see,love,4,2,0.003105590062111801
351,"('burn', 'wild')",burn,wild,4,2,0.003105590062111801
2483,"('see', 'say')",see,say,8,1,0.003105590062111801
2864,"('tonight', 'love')",tonight,love,4,2,0.003105590062111801
346,"('burn', 'pour')",burn,pour,8,1,0.003105590062111801
344,"('burn', 'mother')",burn,mother,8,1,0.003105590062111801
2492,"('seem', 'heal')",seem,heal,4,2,0.003105590062111801
2857,"('told', 'gun')",told,gun,8,1,0.003105590062111801
2856,"('tojawan', 'alrhalem')",tojawan,alrhalem,8,1,0.003105590062111801
210,"('beats', 'guarantee')",beats,guarantee,4,2,0.003105590062111801
2849,"('times', 'hurt')",times,hurt,4,2,0.003105590062111801
213,"('beckon', 'evil')",beckon,evil,8,1,0.003105590062111801
2844,"('time', 'remember')",time,remember,4,2,0.003105590062111801
2500,"('seh', 'sipple')",seh,sipple,8,1,0.003105590062111801
2843,"('time', 'put')",time,put,4,2,0.003105590062111801
2516,"('settle', 'score')",settle,score,4,2,0.003105590062111801
216,"('begins', 'destroy')",begins,destroy,4,2,0.003105590062111801
2592,"('somethin', 'pain')",somethin,pain,8,1,0.003105590062111801
1851,"('make', 'mistake')",make,mistake,4,2,0.003105590062111801
2597,"('something', 'lost')",something,lost,4,2,0.003105590062111801
2666,"('still', 'reason')",still,reason,4,2,0.003105590062111801
2745,"('take', 'hate')",take,hate,8,1,0.003105590062111801
2673,"('stop', 'loving')",stop,loving,8,1,0.003105590062111801
284,"('brain', 'evil')",brain,evil,4,2,0.003105590062111801
2678,"('stops', 'beating')",stops,beating,8,1,0.003105590062111801
2683,"('strange', 'quarters')",strange,quarters,8,1,0.003105590062111801
2689,"('stranger', 'nightmare')",stranger,nightmare,8,1,0.003105590062111801
2692,"('study', 'bare')",study,bare,8,1,0.003105590062111801
263,"('bloody', 'well')",bloody,well,8,1,0.003105590062111801
2693,"('study', 'people')",study,people,8,1,0.003105590062111801
2741,"('take', 'evil')",take,evil,8,1,0.003105590062111801
2699,"('stupid', 'shoot')",stupid,shoot,4,2,0.003105590062111801
2700,"('stupid', 'stupid')",stupid,stupid,4,2,0.003105590062111801
2701,"('suffering', 'put')",suffering,put,8,1,0.003105590062111801
2704,"('suffocate', 'suffocate')",suffocate,suffocate,8,1,0.003105590062111801
2706,"('suffocating', 'send')",suffocating,send,4,2,0.003105590062111801
2739,"('take', 'control')",take,control,4,2,0.003105590062111801
2708,"('sun', 'comes')",sun,comes,4,2,0.003105590062111801
2735,"('take', 'blame')",take,blame,4,2,0.003105590062111801
2712,"('suppose', 'show')",suppose,show,4,2,0.003105590062111801
2713,"('sure', 'going')",sure,going,8,1,0.003105590062111801
2734,"('take', 'best')",take,best,4,2,0.003105590062111801
2667,"('sting', 'rock')",sting,rock,4,2,0.003105590062111801
2660,"('still', 'beats')",still,beats,4,2,0.003105590062111801
235,"('best', 'bring')",best,bring,4,2,0.003105590062111801
2656,"('step', 'let')",step,let,4,2,0.003105590062111801
2798,"('things', 'right')",things,right,4,2,0.003105590062111801
2792,"('test', 'ya')",test,ya,8,1,0.003105590062111801
2787,"('terrible', 'terrible')",terrible,terrible,8,1,0.003105590062111801
309,"('bring', 'get')",bring,get,4,2,0.003105590062111801
2604,"('son', 'bitch')",son,bitch,4,2,0.003105590062111801
2615,"('soul', 'steal')",soul,steal,4,2,0.003105590062111801
2617,"('sound', 'love')",sound,love,4,2,0.003105590062111801
304,"('bright', 'darkness')",bright,darkness,4,2,0.003105590062111801
2786,"('terrible', 'mistake')",terrible,mistake,8,1,0.003105590062111801
241,"('better', 'ever')",better,ever,4,2,0.003105590062111801
248,"('better', 'watch')",better,watch,4,2,0.003105590062111801
2635,"('spotlights', 'moves')",spotlights,moves,8,1,0.003105590062111801
250,"('bitter', 'end')",bitter,end,4,2,0.003105590062111801
299,"('breathe', 'pressure')",breathe,pressure,8,1,0.003105590062111801
253,"('blame', 'let')",blame,let,4,2,0.003105590062111801
2759,"('taking', 'mine')",taking,mine,4,2,0.003105590062111801
2645,"('standing', 'tall')",standing,tall,4,2,0.003105590062111801
2646,"('starring', 'stranger')",starring,stranger,8,1,0.003105590062111801
2649,"('start', 'obliterate')",start,obliterate,4,2,0.003105590062111801
291,"('break', 'ready')",break,ready,4,2,0.003105590062111801
2655,"('steady', 'comin')",steady,comin,4,2,0.003105590062111801
2894,"('tribal', 'war')",tribal,war,8,1,0.003105590062111801
2459,"('scratches', 'skin')",scratches,skin,4,2,0.003105590062111801
2458,"('scorn', 'rise')",scorn,rise,4,2,0.003105590062111801
2285,"('quieten', 'need')",quieten,need,8,1,0.003105590062111801
142,"('away', 'stand')",away,stand,4,2,0.003105590062111801
2293,"('raise', 'aim')",raise,aim,4,2,0.003105590062111801
3016,"('want', 'going')",want,going,4,2,0.003105590062111801
432,"('cold-like', 'old')",cold-like,old,4,2,0.003105590062111801
430,"('cold', 'touch')",cold,touch,4,2,0.003105590062111801
2299,"('rat', 'despite')",rat,despite,4,2,0.003105590062111801
144,"('away', 'take')",away,take,4,2,0.003105590062111801
2305,"('read', 'love')",read,love,4,2,0.003105590062111801
3012,"('want', 'fire')",want,fire,4,2,0.003105590062111801
2306,"('ready', 'baby')",ready,baby,4,2,0.003105590062111801
151,"('away', 'yesterday')",away,yesterday,4,2,0.003105590062111801
2308,"('ready', 'face')",ready,face,4,2,0.003105590062111801
3007,"('want', 'care')",want,care,8,1,0.003105590062111801
2310,"('ready', 'pain')",ready,pain,4,2,0.003105590062111801
2311,"('ready', 'settle')",ready,settle,4,2,0.003105590062111801
2313,"('real', 'much')",real,much,4,2,0.003105590062111801
2316,"('realise', 'realise')",realise,realise,4,2,0.003105590062111801
2995,"('walk', 'world')",walk,world,4,2,0.003105590062111801
170,"('babylon', 'tribal')",babylon,tribal,8,1,0.003105590062111801
2333,"('reign', 'fire')",reign,fire,8,1,0.003105590062111801
2982,"('wa', 'war')",wa,war,8,1,0.003105590062111801
2290,"('rack', 'evil')",rack,evil,8,1,0.003105590062111801
3021,"('want', 'hold')",want,hold,4,2,0.003105590062111801
2338,"('response', 'always')",response,always,4,2,0.003105590062111801
2274,"('purring', 'scratches')",purring,scratches,4,2,0.003105590062111801
471,"('concern', 'know')",concern,know,4,2,0.003105590062111801
467,"('coming', 'hold')",coming,hold,4,2,0.003105590062111801
2230,"('pick', 'let')",pick,let,4,2,0.003105590062111801
462,"('comin', 'home')",comin,home,8,1,0.003105590062111801
3038,"('want', 'shot')",want,shot,4,2,0.003105590062111801
2247,"('pour', 'gas')",pour,gas,8,1,0.003105590062111801
3036,"('want', 'scream')",want,scream,4,2,0.003105590062111801
2250,"('power', 'hide')",power,hide,4,2,0.003105590062111801
3031,"('want', 'night')",want,night,8,1,0.003105590062111801
2255,"('pressure', 'come')",pressure,come,8,1,0.003105590062111801
458,"('comes', 'last')",comes,last,4,2,0.003105590062111801
128,"('away', 'get')",away,get,4,2,0.003105590062111801
455,"('come', 'turn')",come,turn,4,2,0.003105590062111801
129,"('away', 'janie')",away,janie,4,2,0.003105590062111801
2264,"('pretend', 'love')",pretend,love,4,2,0.003105590062111801
2265,"('pretty', 'loud')",pretty,loud,4,2,0.003105590062111801
132,"('away', 'light')",away,light,4,2,0.003105590062111801
448,"('come', 'let')",come,let,4,2,0.003105590062111801
2269,"('problem', 'janie')",problem,janie,4,2,0.003105590062111801
2271,"('psychosomatic', 'addict')",psychosomatic,addict,8,1,0.003105590062111801
2721,"('swear', 'gun')",swear,gun,4,2,0.003105590062111801
2335,"('remember', 'war')",remember,war,4,2,0.003105590062111801
420,"('clear', 'yeah')",clear,yeah,4,2,0.003105590062111801
2456,"('score', 'get')",score,get,4,2,0.003105590062111801
2403,"('run', 'stay')",run,stay,4,2,0.003105590062111801
2921,"('try', 'deny')",try,deny,4,2,0.003105590062111801
2409,"('runs', 'show')",runs,show,4,2,0.003105590062111801
2412,"('said', 'got')",said,got,4,2,0.003105590062111801
386,"('cat', 'purring')",cat,purring,4,2,0.003105590062111801
2418,"('sarhremt', 'yaratan')",sarhremt,yaratan,8,1,0.003105590062111801
2419,"('satisfy', 'scorn')",satisfy,scorn,4,2,0.003105590062111801
2919,"('true', 'true')",true,true,8,1,0.003105590062111801
2425,"('say', 'dem')",say,dem,8,1,0.003105590062111801
383,"('care', 'chicks')",care,chicks,8,1,0.003105590062111801
379,"('came', 'back')",came,back,4,2,0.003105590062111801
375,"('calling', 'go')",calling,go,4,2,0.003105590062111801
2435,"('say', 'oh')",say,oh,4,2,0.003105590062111801
371,"('call', 'everybody')",call,everybody,4,2,0.003105590062111801
196,"('bare', 'evil')",bare,evil,8,1,0.003105590062111801
369,"('cage', 'tell')",cage,tell,4,2,0.003105590062111801
2908,"('trouble', 'lord')",trouble,lord,4,2,0.003105590062111801
2904,"('trouble', 'got')",trouble,got,4,2,0.003105590062111801
366,"('bye-bye', 'bye-bye')",bye-bye,bye-bye,4,2,0.003105590062111801
2446,"('say', 'ya')",say,ya,8,1,0.003105590062111801
2449,"('scared', 'behind')",scared,behind,4,2,0.003105590062111801
2896,"('trick', 'get')",trick,get,4,2,0.003105590062111801
2404,"('run', 'tell')",run,tell,4,2,0.003105590062111801
2401,"('run', 'old')",run,old,4,2,0.003105590062111801
177,"('back', 'feet')",back,feet,4,2,0.003105590062111801
2398,"('run', 'janie')",run,janie,4,2,0.003105590062111801
418,"('cleanse', 'world')",cleanse,world,4,2,0.003105590062111801
417,"('cleanse', 'rebuild')",cleanse,rebuild,4,2,0.003105590062111801
2957,"('urge', 'kill')",urge,kill,4,2,0.003105590062111801
409,"('chicks', 'say')",chicks,say,8,1,0.003105590062111801
182,"('back', 'look')",back,look,4,2,0.003105590062111801
407,"('chick', 'want')",chick,want,4,2,0.003105590062111801
406,"('chest', 'chest')",chest,chest,4,2,0.003105590062111801
405,"('cherry', 'bomb')",cherry,bomb,8,1,0.003105590062111801
2946,"('two', 'us')",two,us,4,2,0.003105590062111801
2945,"('two', 'tribes')",two,tribes,8,1,0.003105590062111801
2374,"('rise', 'rise')",rise,rise,4,2,0.003105590062111801
401,"('change', 'evil')",change,evil,8,1,0.003105590062111801
2376,"('rising', 'rising')",rising,rising,4,2,0.003105590062111801
2381,"('rock', 'amadeus')",rock,amadeus,8,1,0.003105590062111801
2385,"('romantic', 'mist')",romantic,mist,4,2,0.003105590062111801
397,"('celebrate', 'night')",celebrate,night,4,2,0.003105590062111801
2387,"('rough', 'would')",rough,would,8,1,0.003105590062111801
2937,"('turn', 'watch')",turn,watch,4,2,0.003105590062111801
2934,"('turn', 'spotlights')",turn,spotlights,8,1,0.003105590062111801
2394,"('run', 'going')",run,going,8,1,0.003105590062111801
2397,"('run', 'honey')",run,honey,4,2,0.003105590062111801
2594,"('something', 'fear')",something,fear,4,2,0.003105590062111801
1040,"('get', 'watch')",get,watch,4,2,0.003105590062111801
772,"('favor', 'ghost')",favor,ghost,8,1,0.003105590062111801
687,"('even', 'look')",even,look,8,1,0.003105590062111801
1032,"('get', 'run')",get,run,4,2,0.003105590062111801
1228,"('hate', 'care')",hate,care,8,1,0.003105590062111801
1229,"('hate', 'every')",hate,every,4,2,0.003105590062111801
1418,"('inside', 'fire')",inside,fire,4,2,0.003105590062111801
1776,"('love', 'anymore')",love,anymore,4,2,0.003105590062111801
1419,"('inside', 'heart')",inside,heart,4,2,0.003105590062111801
821,"('fight', 'die')",fight,die,4,2,0.003105590062111801
691,"('ever', 'change')",ever,change,4,2,0.003105590062111801
1269,"('heard', 'somebody')",heard,somebody,4,2,0.003105590062111801
1420,"('inside', 'like')",inside,like,4,2,0.003105590062111801
1774,"('love', 'afraid')",love,afraid,4,2,0.003105590062111801
738,"('evil', 'ways')",evil,ways,8,1,0.003105590062111801
1772,"('loud', 'cat')",loud,cat,4,2,0.003105590062111801
1497,"('know', 'late')",know,late,4,2,0.003105590062111801
692,"('ever', 'concern')",ever,concern,4,2,0.003105590062111801
1768,"('lost', 'money')",lost,money,8,1,0.003105590062111801
1027,"('get', 'let')",get,let,4,2,0.003105590062111801
940,"('fire', 'woman')",fire,woman,4,2,0.003105590062111801
942,"('fire', 'young')",fire,young,4,2,0.003105590062111801
1088,"('go', 'understand')",go,understand,4,2,0.003105590062111801
1135,"('gold', 'lead')",gold,lead,4,2,0.003105590062111801
1675,"('like', 'nothing')",like,nothing,4,2,0.003105590062111801
1495,"('know', 'knew')",know,knew,4,2,0.003105590062111801
1507,"('know', 'response')",know,response,4,2,0.003105590062111801
1509,"('know', 'someday')",know,someday,4,2,0.003105590062111801
1762,"('lost', 'let')",lost,let,4,2,0.003105590062111801
1224,"('hard', 'turn')",hard,turn,8,1,0.003105590062111801
1075,"('go', 'feel')",go,feel,4,2,0.003105590062111801
1398,"('ignited', 'get')",ignited,get,4,2,0.003105590062111801
1399,"('ignore', 'anguish')",ignore,anguish,4,2,0.003105590062111801
965,"('fool', 'kisses')",fool,kisses,4,2,0.003105590062111801
1278,"('heart', 'juden')",heart,juden,4,2,0.003105590062111801
1793,"('love', 'let')",love,let,4,2,0.003105590062111801
1722,"('living', 'without')",living,without,4,2,0.003105590062111801
1146,"('good', 'ova')",good,ova,8,1,0.003105590062111801
1079,"('go', 'head')",go,head,8,1,0.003105590062111801
681,"('erase', 'cried')",erase,cried,4,2,0.003105590062111801
1214,"('hands', 'tied')",hands,tied,4,2,0.003105590062111801
964,"('follow', 'favor')",follow,favor,8,1,0.003105590062111801
741,"('exhale', 'exhale')",exhale,exhale,8,1,0.003105590062111801
1517,"('know', 'worth')",know,worth,4,2,0.003105590062111801
1080,"('go', 'hold')",go,hold,4,2,0.003105590062111801
1516,"('know', 'world')",know,world,4,2,0.003105590062111801
868,"('fire', 'bayou')",fire,bayou,8,1,0.003105590062111801
1223,"('hard', 'see')",hard,see,4,2,0.003105590062111801
1785,"('love', 'first')",love,first,4,2,0.003105590062111801
683,"('even', 'dreams')",even,dreams,8,1,0.003105590062111801
1512,"('know', 'sure')",know,sure,4,2,0.003105590062111801
1782,"('love', 'deny')",love,deny,4,2,0.003105590062111801
1511,"('know', 'suppose')",know,suppose,4,2,0.003105590062111801
1090,"('go', 'wolf')",go,wolf,4,2,0.003105590062111801
1678,"('like', 'rough')",like,rough,8,1,0.003105590062111801
1288,"('heart', 'stops')",heart,stops,8,1,0.003105590062111801
1004,"('gas', 'light')",gas,light,8,1,0.003105590062111801
710,"('everybody', 'list')",everybody,list,4,2,0.003105590062111801
955,"('floor', 'got')",floor,got,4,2,0.003105590062111801
949,"('flame', 'end')",flame,end,4,2,0.003105590062111801
1451,"('kill', 'pain')",kill,pain,4,2,0.003105590062111801
1102,"('god', 'world')",god,world,4,2,0.003105590062111801
1703,"('little', 'stranger')",little,stranger,8,1,0.003105590062111801
1118,"('going', 'hard')",going,hard,8,1,0.003105590062111801
1012,"('get', 'chance')",get,chance,4,2,0.003105590062111801
1706,"('live', 'free')",live,free,8,1,0.003105590062111801
1016,"('get', 'crossed')",get,crossed,4,2,0.003105590062111801
1711,"('live', 'see')",live,see,4,2,0.003105590062111801
1468,"('kiss', 'open')",kiss,open,4,2,0.003105590062111801
1717,"('living', 'inside')",living,inside,8,1,0.003105590062111801
1459,"('killing', 'road')",killing,road,8,1,0.003105590062111801
948,"('fix', 'going')",fix,going,4,2,0.003105590062111801
1023,"('get', 'going')",get,going,4,2,0.003105590062111801
857,"('final', 'fight')",final,fight,4,2,0.003105590062111801
1726,"('long', 'hurt')",long,hurt,4,2,0.003105590062111801
1109,"('going', 'beckon')",going,beckon,8,1,0.003105590062111801
1725,"('long', 'heart')",long,heart,4,2,0.003105590062111801
1467,"('kiss', 'oh')",kiss,oh,4,2,0.003105590062111801
1465,"('kiss', 'mmm')",kiss,mmm,4,2,0.003105590062111801
1724,"('long', 'going')",long,going,8,1,0.003105590062111801
1447,"('keep', 'till')",keep,till,8,1,0.003105590062111801
709,"('everybody', 'fear')",everybody,fear,4,2,0.003105590062111801
1680,"('like', 'storm')",like,storm,4,2,0.003105590062111801
1444,"('jumpin', 'actin')",jumpin,actin,4,2,0.003105590062111801
732,"('evil', 'man')",evil,man,4,2,0.003105590062111801
1759,"('lost', 'find')",lost,find,4,2,0.003105590062111801
1432,"('job', 'despite')",job,despite,4,2,0.003105590062111801
842,"('fight', 'survive')",fight,survive,4,2,0.003105590062111801
1263,"('hear', 'music')",hear,music,4,2,0.003105590062111801
1753,"('lose', 'sight')",lose,sight,8,1,0.003105590062111801
846,"('fight', 'way')",fight,way,8,1,0.003105590062111801
1687,"('liked', 'hurt')",liked,hurt,4,2,0.003105590062111801
959,"('flush', 'flush')",flush,flush,8,1,0.003105590062111801
1688,"('lips', 'ready')",lips,ready,4,2,0.003105590062111801
1235,"('hate', 'hater')",hate,hater,8,1,0.003105590062111801
1484,"('know', 'fightin')",know,fightin,4,2,0.003105590062111801
1259,"('head', 'hate')",head,hate,8,1,0.003105590062111801
1002,"('game', 'test')",game,test,8,1,0.003105590062111801
1691,"('list', 'celebrate')",list,celebrate,4,2,0.003105590062111801
944,"('first', 'sting')",first,sting,4,2,0.003105590062111801
1692,"('listen', 'listen')",listen,listen,4,2,0.003105590062111801
1438,"('joy', 'lord')",joy,lord,8,1,0.003105590062111801
957,"('floor', 'time')",floor,time,4,2,0.003105590062111801
1440,"('juden', 'bow')",juden,bow,4,2,0.003105590062111801
1126,"('going', 'rack')",going,rack,8,1,0.003105590062111801
1702,"('little', 'show')",little,show,4,2,0.003105590062111801
1441,"('juden', 'juden')",juden,juden,4,2,0.003105590062111801
923,"('fire', 'send')",fire,send,4,2,0.003105590062111801
1405,"('infect', 'even')",infect,even,4,2,0.003105590062111801
1799,"('love', 'means')",love,means,8,1,0.003105590062111801
976,"('free', 'let')",free,let,8,1,0.003105590062111801
1037,"('get', 'want')",get,want,4,2,0.003105590062111801
1354,"('home', 'higher')",home,higher,8,1,0.003105590062111801
787,"('feel', 'chest')",feel,chest,4,2,0.003105590062111801
1356,"('honey', 'done')",honey,done,4,2,0.003105590062111801
1301,"('hell', 'fight')",hell,fight,4,2,0.003105590062111801
1359,"('honey', 'problem')",honey,problem,4,2,0.003105590062111801
1634,"('life', 'tried')",life,tried,4,2,0.003105590062111801
915,"('fire', 'ow')",fire,ow,4,2,0.003105590062111801
794,"('feel', 'life')",feel,life,4,2,0.003105590062111801
1365,"('hot', 'new')",hot,new,4,2,0.003105590062111801
1565,"('let', 'far')",let,far,4,2,0.003105590062111801
755,"('fade', 'memory')",fade,memory,4,2,0.003105590062111801
672,"('ends', 'war')",ends,war,4,2,0.003105590062111801
1059,"('give', 'pain')",give,pain,4,2,0.003105590062111801
1369,"('hunt', 'tonight')",hunt,tonight,4,2,0.003105590062111801
1639,"('light', 'light')",light,light,4,2,0.003105590062111801
1561,"('let', 'defrost')",let,defrost,4,2,0.003105590062111801
1197,"('gun', 'happiness')",gun,happiness,4,2,0.003105590062111801
1061,"('give', 'somethin')",give,somethin,8,1,0.003105590062111801
1062,"('give', 'strength')",give,strength,4,2,0.003105590062111801
1640,"('light', 'match')",light,match,8,1,0.003105590062111801
1631,"('life', 'starts')",life,starts,4,2,0.003105590062111801
1628,"('life', 'new')",life,new,4,2,0.003105590062111801
660,"('else', 'going')",else,going,4,2,0.003105590062111801
1192,"('gun', 'dead')",gun,dead,4,2,0.003105590062111801
1318,"('hide', 'ignited')",hide,ignited,4,2,0.003105590062111801
1317,"('hide', 'fight')",hide,fight,4,2,0.003105590062111801
770,"('fate', 'looking')",fate,looking,4,2,0.003105590062111801
893,"('fire', 'follow')",fire,follow,8,1,0.003105590062111801
1594,"('lie', 'awake')",lie,awake,4,2,0.003105590062111801
1609,"('lies', 'go')",lies,go,4,2,0.003105590062111801
1593,"('licking', 'lips')",licking,lips,4,2,0.003105590062111801
906,"('fire', 'life')",fire,life,4,2,0.003105590062111801
1614,"('life', 'begins')",life,begins,4,2,0.003105590062111801
1331,"('hike', 'skirt')",hike,skirt,4,2,0.003105590062111801
1586,"('let', 'us')",let,us,4,2,0.003105590062111801
780,"('fear', 'stop')",fear,stop,8,1,0.003105590062111801
781,"('fear', 'tragic')",fear,tragic,4,2,0.003105590062111801
1616,"('life', 'drain')",life,drain,4,2,0.003105590062111801
1837,"('made', 'terrible')",made,terrible,8,1,0.003105590062111801
1342,"('hold', 'got')",hold,got,4,2,0.003105590062111801
1618,"('life', 'even')",life,even,4,2,0.003105590062111801
1619,"('life', 'evil')",life,evil,4,2,0.003105590062111801
1187,"('guarantee', 'madness')",guarantee,madness,4,2,0.003105590062111801
1623,"('life', 'killing')",life,killing,8,1,0.003105590062111801
884,"('fire', 'eyes')",fire,eyes,4,2,0.003105590062111801
753,"('face', 'floor')",face,floor,4,2,0.003105590062111801
1368,"('hungry', 'runs')",hungry,runs,4,2,0.003105590062111801
1382,"('hurt', 'love')",hurt,love,8,1,0.003105590062111801
1374,"('hurricane', 'ready')",hurricane,ready,4,2,0.003105590062111801
1379,"('hurt', 'baby')",hurt,baby,4,2,0.003105590062111801
1380,"('hurt', 'got')",hurt,got,4,2,0.003105590062111801
982,"('friend', 'undertaker')",friend,undertaker,4,2,0.003105590062111801
919,"('fire', 'remember')",fire,remember,4,2,0.003105590062111801
1068,"('glory', 'pain')",glory,pain,4,2,0.003105590062111801
667,"('end', 'become')",end,become,4,2,0.003105590062111801
984,"('friends', 'oh')",friends,oh,4,2,0.003105590062111801
668,"('end', 'cleanse')",end,cleanse,4,2,0.003105590062111801
1153,"('got', 'comin')",got,comin,8,1,0.003105590062111801
1387,"('hurt', 'took')",hurt,took,4,2,0.003105590062111801
1389,"('hurt', 'would')",hurt,would,4,2,0.003105590062111801
1803,"('love', 'one')",love,one,4,2,0.003105590062111801
1390,"('hurting', 'perfect')",hurting,perfect,8,1,0.003105590062111801
670,"('end', 'heart')",end,heart,4,2,0.003105590062111801
966,"('force', 'machine')",force,machine,8,1,0.003105590062111801
1540,"('lead', 'doctor')",lead,doctor,4,2,0.003105590062111801
1539,"('laying', 'joy')",laying,joy,8,1,0.003105590062111801
1809,"('love', 'show')",love,show,4,2,0.003105590062111801
1723,"('locked', 'away')",locked,away,4,2,0.003105590062111801
1547,"('leave', 'another')",leave,another,4,2,0.003105590062111801
663,"('embrace', 'new')",embrace,new,4,2,0.003105590062111801
1649,"('like', 'brave')",like,brave,8,1,0.003105590062111801
661,"('else', 'know')",else,know,4,2,0.003105590062111801
1164,"('got', 'heart')",got,heart,4,2,0.003105590062111801
801,"('feel', 'weight')",feel,weight,4,2,0.003105590062111801
662,"('embrace', 'destruction')",embrace,destruction,4,2,0.003105590062111801
1371,"('hurricane', 'come')",hurricane,come,4,2,0.003105590062111801
1545,"('learn', 'time')",learn,time,4,2,0.003105590062111801
877,"('fire', 'cool')",fire,cool,4,2,0.003105590062111801
325,"('bruised', 'broken')",bruised,broken,7,1,0.002717391304347826
1013,"('get', 'closer')",get,closer,7,1,0.002717391304347826
92,"('angry', 'young')",angry,young,7,1,0.002717391304347826
2315,"('real', 'tight')",real,tight,7,1,0.002717391304347826
1204,"('gun', 'sounded')",gun,sounded,7,1,0.002717391304347826
2533,"('shoot', 'gun')",shoot,gun,7,1,0.002717391304347826
1211,"('hair', 'done')",hair,done,7,1,0.002717391304347826
506,"('crossfire', 'caught')",crossfire,caught,7,1,0.002717391304347826
3080,"('war', 'point')",war,point,7,1,0.002717391304347826
2106,"('old', 'cold')",old,cold,7,1,0.002717391304347826
3151,"('wicked', 'world')",wicked,world,7,1,0.002717391304347826
2429,"('say', 'hate')",say,hate,7,1,0.002717391304347826
2539,"('shot', 'hit')",shot,hit,7,1,0.002717391304347826
807,"('feels', 'way')",feels,way,7,1,0.002717391304347826
996,"('funky', 'funky')",funky,funky,7,1,0.002717391304347826
1148,"('got', 'afraid')",got,afraid,7,1,0.002717391304347826
1175,"('got', 'trod')",got,trod,7,1,0.002717391304347826
1541,"('leaders', 'fighting')",leaders,fighting,7,1,0.002717391304347826
1538,"('lay', 'burdens')",lay,burdens,7,1,0.002717391304347826
425,"('club', 'hating')",club,hating,7,1,0.002717391304347826
1719,"('living', 'razor')",living,razor,7,1,0.002717391304347826
433,"('come', 'afraid')",come,afraid,7,1,0.002717391304347826
2303,"('razor', 'edge')",razor,edge,7,1,0.002717391304347826
156,"('baby', 'fire')",baby,fire,7,1,0.002717391304347826
1174,"('got', 'sway')",got,sway,7,1,0.002717391304347826
1184,"('growing', 'like')",growing,like,7,1,0.002717391304347826
116,"('around', 'us')",around,us,7,1,0.002717391304347826
2439,"('say', 'probably')",say,probably,7,1,0.002717391304347826
502,"('cries', 'know')",cries,know,7,1,0.002717391304347826
973,"('four', 'three')",four,three,7,1,0.002717391304347826
392,"('cause', 'friend')",cause,friend,7,1,0.002717391304347826
2240,"('point', 'score')",point,score,7,1,0.002717391304347826
3119,"('way', 'sometimes')",way,sometimes,7,1,0.002717391304347826
1207,"('guns', 'mother')",guns,mother,7,1,0.002717391304347826
2997,"('walking', 'dead')",walking,dead,7,1,0.002717391304347826
838,"('fight', 'outta')",fight,outta,7,1,0.002717391304347826
1236,"('hate', 'hexes')",hate,hexes,7,1,0.002717391304347826
2253,"('prepare', 'ye')",prepare,ye,7,1,0.002717391304347826
958,"('floor', 'woh-oha')",floor,woh-oha,7,1,0.002717391304347826
2990,"('walk', 'club')",walk,club,7,1,0.002717391304347826
1514,"('know', 'toxic')",know,toxic,7,1,0.002717391304347826
328,"('burdens', 'study')",burdens,study,7,1,0.002717391304347826
3006,"('want', 'burn')",want,burn,7,1,0.002717391304347826
