,word,totalRepetitions,fileOcurrences,weight
2395,"('run', 'gun')",12,1,0.004658385093167702
191,"('bad', 'want')",6,2,0.004658385093167702
2421,"('saved', 'despite')",6,2,0.004658385093167702
2422,"('saved', 'still')",6,2,0.004658385093167702
372,"('call', 'evil')",6,2,0.004658385093167702
2917,"('true', 'love')",4,3,0.004658385093167702
2441,"('say', 'send')",6,2,0.004658385093167702
2996,"('walkin', 'dude')",6,2,0.004658385093167702
775,"('fear', 'fear')",6,2,0.004658385093167702
424,"('closet', 'scream')",6,2,0.004658385093167702
970,"('forget', 'wish')",6,2,0.004658385093167702
115,"('around', 'think')",6,2,0.004658385093167702
1641,"('light', 'press')",6,2,0.004658385093167702
1644,"('light', 'ya')",12,1,0.004658385093167702
2224,"('people', 'never')",6,2,0.004658385093167702
3056,"('war', 'come')",4,3,0.004658385093167702
1200,"('gun', 'mama')",6,2,0.004658385093167702
3057,"('war', 'cry')",6,2,0.004658385093167702
152,"('babe', 'want')",6,2,0.004658385093167702
2179,"('pain', 'hurricane')",6,2,0.004658385093167702
501,"('cried', 'would')",6,2,0.004658385093167702
2160,"('outside', 'fire')",12,1,0.004658385093167702
504,"('cross', 'line')",4,3,0.004658385093167702
1674,"('like', 'meet')",4,3,0.004658385093167702
1190,"('gun', 'ai')",4,3,0.004658385093167702
2245,"('poor', 'heart')",6,2,0.004658385093167702
2248,"('power', 'among')",6,2,0.004658385093167702
459,"('comes', 'life')",6,2,0.004658385093167702
2254,"('press', 'fight')",6,2,0.004658385093167702
277,"('book', 'flight')",12,1,0.004658385093167702
1213,"('hand', 'years')",6,2,0.004658385093167702
127,"('away', 'fears')",6,2,0.004658385093167702
1627,"('life', 'much')",4,3,0.004658385093167702
762,"('falling', 'apart')",6,2,0.004658385093167702
963,"('follow', 'die')",6,2,0.004658385093167702
2266,"('price', 'evil')",6,2,0.004658385093167702
1610,"('lies', 'lies')",12,1,0.004658385093167702
1608,"('lie', 'would')",6,2,0.004658385093167702
434,"('come', 'alive')",4,3,0.004658385093167702
1226,"('harvester', 'sorrow')",12,1,0.004658385093167702
145,"('away', 'tears')",6,2,0.004658385093167702
813,"('fight', 'away')",6,2,0.004658385093167702
368,"('cage', 'someone')",6,2,0.004658385093167702
2453,"('scared', 'try')",6,2,0.004658385093167702
1522,"('known', 'price')",6,2,0.004658385093167702
2149,"('ooh', 'get')",6,2,0.004658385093167702
2637,"('stand', 'closet')",6,2,0.004658385093167702
1358,"('honey', 'honey')",6,2,0.004658385093167702
249,"('biggest', 'killer')",12,1,0.004658385093167702
2629,"('spellwork', 'delights')",6,2,0.004658385093167702
2627,"('speaking', 'words')",6,2,0.004658385093167702
1431,"('jesus', 'son')",6,2,0.004658385093167702
2600,"('something', 'wrong')",4,3,0.004658385093167702
2790,"('territory', 'war')",6,2,0.004658385093167702
236,"('best', 'shot')",12,1,0.004658385093167702
2797,"('things', 'never')",4,3,0.004658385093167702
2590,"('someone', 'say')",6,2,0.004658385093167702
232,"('belong', 'yeah')",6,2,0.004658385093167702
2807,"('think', 'smart')",6,2,0.004658385093167702
1337,"('hmm', 'hmm')",12,1,0.004658385093167702
2574,"('smoke', 'horizon')",6,2,0.004658385093167702
1425,"('jah', 'jah')",6,2,0.004658385093167702
881,"('fire', 'driven')",6,2,0.004658385093167702
252,"('blame', 'cupid')",6,2,0.004658385093167702
280,"('bow', 'target')",6,2,0.004658385093167702
2728,"('são', 'paulo')",12,1,0.004658385093167702
1385,"('hurt', 'send')",6,2,0.004658385093167702
2731,"('take', 'anymore')",4,3,0.004658385093167702
2714,"('sure', 'got')",6,2,0.004658385093167702
1391,"('hurts', 'know')",6,2,0.004658385093167702
2737,"('take', 'burn')",6,2,0.004658385093167702
1412,"('insane', 'feel')",6,2,0.004658385093167702
2764,"('taste', 'love')",4,3,0.004658385093167702
260,"('blood', 'spill')",4,3,0.004658385093167702
286,"('brave', 'new')",12,1,0.004658385093167702
2657,"('step', 'step')",6,2,0.004658385093167702
1367,"('human', 'rights')",4,3,0.004658385093167702
1422,"('intruder', 'intruder')",12,1,0.004658385093167702
2762,"('target', 'blame')",6,2,0.004658385093167702
1454,"('killer', 'american')",12,1,0.004658385093167702
1333,"('hit', 'best')",12,1,0.004658385093167702
2573,"('smart', 'stupid')",6,2,0.004658385093167702
2478,"('see', 'keep')",6,2,0.004658385093167702
829,"('fight', 'good')",6,2,0.004658385093167702
1299,"('held', 'hand')",6,2,0.004658385093167702
2865,"('tonight', 'want')",4,3,0.004658385093167702
823,"('fight', 'feelings')",6,2,0.004658385093167702
2868,"('top', 'top')",12,1,0.004658385093167702
2479,"('see', 'like')",6,2,0.004658385093167702
205,"('beat', 'heart')",6,2,0.004658385093167702
2491,"('seek', 'destroy')",12,1,0.004658385093167702
1290,"('heart', 'take')",4,3,0.004658385093167702
2469,"('searching', 'seek')",12,1,0.004658385093167702
2466,"('scream', 'would')",6,2,0.004658385093167702
2463,"('scream', 'mind')",6,2,0.004658385093167702
931,"('fire', 'taste')",4,3,0.004658385093167702
1281,"('heart', 'pain')",6,2,0.004658385093167702
2861,"('tonight', 'ah')",12,1,0.004658385093167702
839,"('fight', 'pain')",6,2,0.004658385093167702
2566,"('slap', 'slap')",12,1,0.004658385093167702
1476,"('know', 'always')",4,3,0.004658385093167702
2534,"('shoot', 'happiness')",6,2,0.004658385093167702
1472,"('knew', 'right')",4,3,0.004658385093167702
1473,"('knew', 'would')",4,3,0.004658385093167702
1323,"('higher', 'deny')",12,1,0.004658385093167702
2833,"('time', 'abandon')",6,2,0.004658385093167702
1319,"('hide', 'step')",6,2,0.004658385093167702
1477,"('know', 'belong')",6,2,0.004658385093167702
841,"('fight', 'seether')",12,1,0.004658385093167702
1316,"('hide', 'fears')",6,2,0.004658385093167702
2518,"('shake', 'shake')",6,2,0.004658385093167702
2838,"('time', 'forget')",6,2,0.004658385093167702
910,"('fire', 'mountain')",12,1,0.004658385093167702
1488,"('know', 'getting')",4,3,0.004658385093167702
2853,"('today', 'good')",4,3,0.004658385093167702
102,"('anymore', 'war')",6,2,0.004658385093167702
1630,"('life', 'run')",6,2,0.004658385093167702
2148,"('ooh', 'fucking')",6,2,0.004658385093167702
1971,"('need', 'book')",12,1,0.004658385093167702
1993,"('nervous', 'nervous')",12,1,0.004658385093167702
1783,"('love', 'feel')",4,3,0.004658385093167702
1985,"('need', 'take')",4,3,0.004658385093167702
3210,"('would', 'fight')",6,2,0.004658385093167702
3212,"('would', 'know')",4,3,0.004658385093167702
609,"('die', 'live')",6,2,0.004658385093167702
3219,"('would', 'scream')",6,2,0.004658385093167702
3202,"('world', 'one')",6,2,0.004658385093167702
1792,"('love', 'know')",4,3,0.004658385093167702
1969,"('near', 'fear')",6,2,0.004658385093167702
3224,"('would', 'wipe')",6,2,0.004658385093167702
1084,"('go', 'lord')",6,2,0.004658385093167702
1959,"('much', 'trouble')",12,1,0.004658385093167702
3229,"('wrong', 'one')",6,2,0.004658385093167702
3204,"('world', 'twist')",6,2,0.004658385093167702
590,"('desire', 'let')",6,2,0.004658385093167702
3234,"('ya', 'lighter')",12,1,0.004658385093167702
1010,"('get', 'burn')",4,3,0.004658385093167702
2039,"('nightmare', 'comes')",6,2,0.004658385093167702
1124,"('going', 'love')",6,2,0.004658385093167702
2036,"('night', 'speaking')",6,2,0.004658385093167702
1006,"('get', 'alone')",6,2,0.004658385093167702
1756,"('lost', 'cause')",6,2,0.004658385093167702
3179,"('woman', 'woman')",12,1,0.004658385093167702
3180,"('women', 'angry')",12,1,0.004658385093167702
2014,"('never', 'saved')",6,2,0.004658385093167702
1757,"('lost', 'desire')",6,2,0.004658385093167702
3184,"('woo-oh', 'got')",6,2,0.004658385093167702
1017,"('get', 'deserve')",6,2,0.004658385093167702
3185,"('words', 'grace')",6,2,0.004658385093167702
1769,"('lost', 'never')",6,2,0.004658385093167702
3194,"('world', 'eyes')",4,3,0.004658385093167702
627,"('dream', 'boy')",6,2,0.004658385093167702
1033,"('get', 'say')",4,3,0.004658385093167702
1129,"('going', 'see')",4,3,0.004658385093167702
3276,"('yes', 'see')",4,3,0.004658385093167702
1038,"('get', 'war')",6,2,0.004658385093167702
1055,"('give', 'life')",4,3,0.004658385093167702
3272,"('years', 'still')",6,2,0.004658385093167702
5,"('abandon', 'last')",6,2,0.004658385093167702
1831,"('mad', 'get')",12,1,0.004658385093167702
1051,"('give', 'damn')",4,3,0.004658385093167702
3277,"('yes', 'think')",6,2,0.004658385093167702
1890,"('maybe', 'could')",4,3,0.004658385093167702
1877,"('master', 'plan')",4,3,0.004658385093167702
1836,"('mad', 'world')",12,1,0.004658385093167702
1839,"('made', 'us')",4,3,0.004658385093167702
1870,"('man', 'power')",6,2,0.004658385093167702
1846,"('make', 'cry')",4,3,0.004658385093167702
1848,"('make', 'get')",6,2,0.004658385093167702
1829,"('mad', 'baby')",6,2,0.004658385093167702
1900,"('meet', 'fell')",4,3,0.004658385093167702
1034,"('get', 'stop')",6,2,0.004658385093167702
1069,"('go', 'ahead')",4,3,0.004658385093167702
1926,"('minds', 'fear')",6,2,0.004658385093167702
3241,"('yeah', 'baby')",4,3,0.004658385093167702
1922,"('mind', 'like')",6,2,0.004658385093167702
1917,"('million', 'miles')",4,3,0.004658385093167702
27,"('afraid', 'might')",4,3,0.004658385093167702
1036,"('get', 'together')",4,3,0.004658385093167702
1916,"('million', 'little')",12,1,0.004658385093167702
3257,"('yeah', 'morning')",6,2,0.004658385093167702
1910,"('might', 'say')",4,3,0.004658385093167702
1906,"('men', 'lives')",12,1,0.004658385093167702
3250,"('yeah', 'give')",4,3,0.004658385093167702
1903,"('memories', 'ignore')",6,2,0.004658385093167702
1063,"('give', 'take')",4,3,0.004658385093167702
21,"('afraid', 'fight')",6,2,0.004658385093167702
567,"('delights', 'feel')",6,2,0.004658385093167702
2724,"('sweet', 'hearts')",4,3,0.004658385093167702
2086,"('oh', 'make')",4,3,0.004658385093167702
1177,"('got', 'wait')",6,2,0.004658385093167702
1161,"('got', 'going')",6,2,0.004658385093167702
1712,"('live', 'way')",12,1,0.004658385093167702
981,"('friend', 'old')",6,2,0.004658385093167702
3147,"('whole', 'life')",6,2,0.004658385093167702
1684,"('like', 'want')",4,3,0.004658385093167702
2076,"('oh', 'dear')",12,1,0.004658385093167702
3126,"('weak', 'destroy')",6,2,0.004658385093167702
718,"('everything', 'decimate')",6,2,0.004658385093167702
730,"('evil', 'hurts')",6,2,0.004658385093167702
1143,"('good', 'fight')",6,2,0.004658385093167702
547,"('dead', 'got')",6,2,0.004658385093167702
2126,"('one', 'jesus')",6,2,0.004658385093167702
3116,"('way', 'oh')",4,3,0.004658385093167702
81,"('american', 'history')",12,1,0.004658385093167702
1720,"('living', 'walkin')",6,2,0.004658385093167702
67,"('already', 'know')",6,2,0.004658385093167702
1716,"('living', 'follow')",6,2,0.004658385093167702
1696,"('little', 'honey')",6,2,0.004658385093167702
727,"('everywhere', 'war')",6,2,0.004658385093167702
537,"('day', 'feel')",4,3,0.004658385093167702
987,"('fucking', 'nightmare')",6,2,0.004658385093167702
3107,"('way', 'hate')",6,2,0.004658385093167702
1168,"('got', 'one')",4,3,0.004658385093167702
3153,"('wild', 'fell')",4,3,0.004658385093167702
3161,"('wipe', 'away')",6,2,0.004658385093167702
726,"('everywhere', 'go')",6,2,0.004658385093167702
1185,"('growing', 'near')",4,3,0.004658385093167702
527,"('dark', 'morning')",6,2,0.004658385093167702
1679,"('like', 'something')",4,3,0.004658385093167702
704,"('every', 'night')",4,3,0.004658385093167702
1133,"('going', 'war')",6,2,0.004658385093167702
1700,"('little', 'pieces')",12,1,0.004658385093167702
510,"('cupid', 'think')",6,2,0.004658385093167702
91,"('angry', 'red')",12,1,0.004658385093167702
705,"('every', 'right')",6,2,0.004658385093167702
706,"('every', 'single')",4,3,0.004658385093167702
560,"('decimate', 'threatens')",6,2,0.004658385093167702
734,"('evil', 'night')",6,2,0.004658385093167702
1157,"('got', 'feel')",4,3,0.004658385093167702
723,"('everything', 'obliterate')",6,2,0.004658385093167702
533,"('darling', 'trouble')",6,2,0.004658385093167702
1179,"('grace', 'spellwork')",6,2,0.004658385093167702
1436,"('join', 'chant')",11,1,0.004270186335403727
2809,"('think', 'trouble')",11,1,0.004270186335403727
2524,"('shattering', 'skies')",11,1,0.004270186335403727
2284,"('quick', 'dead')",11,1,0.004270186335403727
1951,"('move', 'move')",11,1,0.004270186335403727
1455,"('killer', 'giants')",11,1,0.004270186335403727
2589,"('someone', 'hold')",11,1,0.004270186335403727
2300,"('rather', 'feel')",11,1,0.004270186335403727
2940,"('turned', 'dropped')",11,1,0.004270186335403727
461,"('comin', 'fire')",11,1,0.004270186335403727
43,"('ai', 'goin')",11,1,0.004270186335403727
2941,"('turned', 'turned')",11,1,0.004270186335403727
2040,"('nightmare', 'lies')",11,1,0.004270186335403727
1570,"('let', 'hate')",11,1,0.004270186335403727
3069,"('war', 'huh')",11,1,0.004270186335403727
2496,"('seen', 'nightmare')",11,1,0.004270186335403727
1289,"('heart', 'swells')",11,1,0.004270186335403727
511,"('cure', 'cancer')",11,1,0.004270186335403727
1245,"('hate', 'say')",11,1,0.004270186335403727
2495,"('seen', 'lately')",11,1,0.004270186335403727
2993,"('walk', 'walk')",11,1,0.004270186335403727
39,"('aha', 'aha')",11,1,0.004270186335403727
2644,"('standing', 'outside')",10,1,0.0038819875776397515
1682,"('like', 'thunder')",5,2,0.0038819875776397515
1677,"('like', 'pain')",10,1,0.0038819875776397515
2630,"('spend', 'life')",5,2,0.0038819875776397515
1670,"('like', 'little')",5,2,0.0038819875776397515
645,"('drown', 'drown')",10,1,0.0038819875776397515
2599,"('something', 'would')",5,2,0.0038819875776397515
2697,"('stupid', 'people')",10,1,0.0038819875776397515
2626,"('speak', 'evil')",5,2,0.0038819875776397515
1402,"('imagine', 'like')",10,1,0.0038819875776397515
2671,"('stop', 'look')",10,1,0.0038819875776397515
463,"('comin', 'like')",5,2,0.0038819875776397515
1683,"('like', 'try')",5,2,0.0038819875776397515
1698,"('little', 'less')",5,2,0.0038819875776397515
308,"('bring', 'bring')",5,2,0.0038819875776397515
862,"('find', 'love')",5,2,0.0038819875776397515
310,"('bring', 'life')",5,2,0.0038819875776397515
2525,"('shawty', 'fire')",10,1,0.0038819875776397515
764,"('falling', 'fire')",10,1,0.0038819875776397515
2586,"('someday', 'darling')",5,2,0.0038819875776397515
819,"('fight', 'come')",5,2,0.0038819875776397515
2472,"('see', 'burn')",5,2,0.0038819875776397515
2016,"('never', 'stray')",5,2,0.0038819875776397515
695,"('ever', 'see')",5,2,0.0038819875776397515
2462,"('scream', 'life')",5,2,0.0038819875776397515
357,"('burning', 'like')",5,2,0.0038819875776397515
1583,"('let', 'talk')",5,2,0.0038819875776397515
1518,"('know', 'would')",5,2,0.0038819875776397515
1732,"('look', 'dig')",10,1,0.0038819875776397515
1760,"('lost', 'found')",5,2,0.0038819875776397515
814,"('fight', 'baby')",5,2,0.0038819875776397515
2361,"('right', 'side')",5,2,0.0038819875776397515
1754,"('losing', 'losing')",5,2,0.0038819875776397515
2405,"('runnin', 'devil')",10,1,0.0038819875776397515
2373,"('rise', 'ghosts')",5,2,0.0038819875776397515
565,"('deh', 'oh')",10,1,0.0038819875776397515
1745,"('lord', 'lord')",5,2,0.0038819875776397515
592,"('desire', 'oh')",5,2,0.0038819875776397515
1778,"('love', 'burn')",5,2,0.0038819875776397515
1587,"('let', 'war')",5,2,0.0038819875776397515
678,"('enough', 'without')",5,2,0.0038819875776397515
2281,"('put', 'old')",5,2,0.0038819875776397515
1936,"('moment', 'fight')",10,1,0.0038819875776397515
1461,"('kind', 'trouble')",10,1,0.0038819875776397515
2530,"('shine', 'like')",5,2,0.0038819875776397515
2526,"('shawty', 'got')",5,2,0.0038819875776397515
1599,"('lie', 'go')",5,2,0.0038819875776397515
566,"('deh', 'wha')",10,1,0.0038819875776397515
1713,"('lives', 'evil')",10,1,0.0038819875776397515
1493,"('know', 'inside')",5,2,0.0038819875776397515
1961,"('muscle', 'hate')",10,1,0.0038819875776397515
2309,"('ready', 'make')",5,2,0.0038819875776397515
2099,"('oh', 'woah')",10,1,0.0038819875776397515
680,"('er', 'war')",10,1,0.0038819875776397515
1482,"('know', 'devil')",5,2,0.0038819875776397515
2515,"('set', 'world')",10,1,0.0038819875776397515
2508,"('sense', 'danger')",5,2,0.0038819875776397515
2465,"('scream', 'way')",5,2,0.0038819875776397515
1645,"('lighter', 'fire')",10,1,0.0038819875776397515
64,"('alone', 'got')",5,2,0.0038819875776397515
3060,"('war', 'even')",5,2,0.0038819875776397515
3183,"('wondering', 'ever')",5,2,0.0038819875776397515
1120,"('going', 'insane')",5,2,0.0038819875776397515
2870,"('total', 'nightmare')",10,1,0.0038819875776397515
1350,"('hold', 'things')",10,1,0.0038819875776397515
2880,"('town', 'oh')",5,2,0.0038819875776397515
3067,"('war', 'hate')",5,2,0.0038819875776397515
980,"('friend', 'like')",10,1,0.0038819875776397515
2803,"('think', 'going')",5,2,0.0038819875776397515
1249,"('hate', 'us')",5,2,0.0038819875776397515
2776,"('tell', 'never')",5,2,0.0038819875776397515
901,"('fire', 'ice')",10,1,0.0038819875776397515
2774,"('tell', 'leave')",5,2,0.0038819875776397515
928,"('fire', 'spitter')",5,2,0.0038819875776397515
2770,"('teenage', 'anarchist')",10,1,0.0038819875776397515
1221,"('hard', 'know')",5,2,0.0038819875776397515
885,"('fire', 'falling')",10,1,0.0038819875776397515
1066,"('glorified', 'version')",10,1,0.0038819875776397515
2994,"('walk', 'wire')",5,2,0.0038819875776397515
2825,"('tight', 'running')",5,2,0.0038819875776397515
892,"('fire', 'firefight')",10,1,0.0038819875776397515
2839,"('time', 'getting')",5,2,0.0038819875776397515
48,"('ai', 'nothin')",10,1,0.0038819875776397515
3105,"('way', 'die')",5,2,0.0038819875776397515
38,"('ah', 'yeah')",5,2,0.0038819875776397515
978,"('freedom', 'fight')",5,2,0.0038819875776397515
3074,"('war', 'need')",5,2,0.0038819875776397515
35,"('ah', 'ha')",5,2,0.0038819875776397515
32,"('afraid', 'would')",5,2,0.0038819875776397515
1332,"('history', 'biggest')",10,1,0.0038819875776397515
3222,"('would', 'take')",5,2,0.0038819875776397515
2984,"('waging', 'war')",10,1,0.0038819875776397515
141,"('away', 'something')",5,2,0.0038819875776397515
1072,"('go', 'crazy')",5,2,0.0038819875776397515
1195,"('gun', 'got')",10,1,0.0038819875776397515
1151,"('got', 'believe')",5,2,0.0038819875776397515
3032,"('want', 'play')",5,2,0.0038819875776397515
1046,"('ghosts', 'war')",5,2,0.0038819875776397515
1271,"('heart', 'beating')",5,2,0.0038819875776397515
2963,"('us', 'let')",5,2,0.0038819875776397515
72,"('always', 'feel')",10,1,0.0038819875776397515
1154,"('got', 'desire')",5,2,0.0038819875776397515
1203,"('gun', 'shoot')",5,2,0.0038819875776397515
3170,"('without', 'sound')",5,2,0.0038819875776397515
3268,"('yeah', 'warrant')",10,1,0.0038819875776397515
3171,"('woah', 'oh')",10,1,0.0038819875776397515
179,"('back', 'hate')",5,2,0.0038819875776397515
2748,"('take', 'last')",5,2,0.0038819875776397515
2758,"('takes', 'pain')",10,1,0.0038819875776397515
52,"('ai', 'supposed')",5,2,0.0038819875776397515
1198,"('gun', 'head')",5,2,0.0038819875776397515
1280,"('heart', 'never')",5,2,0.0038819875776397515
3030,"('want', 'much')",5,2,0.0038819875776397515
2923,"('try', 'get')",5,2,0.0038819875776397515
2498,"('seether', 'fight')",9,1,0.0034937888198757765
1261,"('headed', 'way')",9,1,0.0034937888198757765
1766,"('lost', 'many')",9,1,0.0034937888198757765
2127,"('one', 'leaders')",9,1,0.0034937888198757765
1243,"('hate', 'muscle')",9,1,0.0034937888198757765
995,"('funky', 'fire')",9,1,0.0034937888198757765
2501,"('self', 'medicate')",9,1,0.0034937888198757765
572,"('demon', 'life')",9,1,0.0034937888198757765
396,"('causing', 'drown')",9,1,0.0034937888198757765
163,"('baby', 'lost')",9,1,0.0034937888198757765
1156,"('got', 'eyes')",9,1,0.0034937888198757765
2842,"('time', 'play')",9,1,0.0034937888198757765
2113,"('one', 'burn')",9,1,0.0034937888198757765
2977,"('version', 'pellet')",9,1,0.0034937888198757765
2356,"('right', 'killing')",9,1,0.0034937888198757765
2860,"('tommy', 'gun')",9,1,0.0034937888198757765
2874,"('touch', 'rasta')",9,1,0.0034937888198757765
701,"('every', 'every')",9,1,0.0034937888198757765
2219,"('pellet', 'gun')",9,1,0.0034937888198757765
2893,"('tribal', 'fire')",9,1,0.0034937888198757765
73,"('always', 'friend')",9,1,0.0034937888198757765
2121,"('one', 'goes')",9,1,0.0034937888198757765
2890,"('tragedy', 'morning')",9,1,0.0034937888198757765
203,"('bear', 'one')",9,1,0.0034937888198757765
2979,"('vesuvius', 'fire')",9,1,0.0034937888198757765
936,"('fire', 'wait')",9,1,0.0034937888198757765
934,"('fire', 'touch')",9,1,0.0034937888198757765
2867,"('top', 'right')",9,1,0.0034937888198757765
3181,"('women', 'mars')",9,1,0.0034937888198757765
2125,"('one', 'i-i-i-i')",9,1,0.0034937888198757765
1525,"('knows', 'pain')",9,1,0.0034937888198757765
2460,"('scream', 'aim')",9,1,0.0034937888198757765
56,"('alert', 'alert')",9,1,0.0034937888198757765
1104,"('goes', 'one')",9,1,0.0034937888198757765
1648,"('like', 'battlefield')",9,1,0.0034937888198757765
1395,"('i-i-i-i', 'one')",9,1,0.0034937888198757765
1654,"('like', 'civil')",9,1,0.0034937888198757765
1949,"('mountain', 'fire')",9,1,0.0034937888198757765
444,"('come', 'hell')",9,1,0.0034937888198757765
1943,"('morning', 'cries')",9,1,0.0034937888198757765
110,"('around', 'around')",9,1,0.0034937888198757765
882,"('fire', 'escape')",9,1,0.0034937888198757765
1219,"('hard', 'bear')",9,1,0.0034937888198757765
3284,"('young', 'wanted')",9,1,0.0034937888198757765
3049,"('wanted', 'set')",9,1,0.0034937888198757765
2282,"('put', 'wire')",9,1,0.0034937888198757765
1073,"('go', 'end')",9,1,0.0034937888198757765
1920,"('mind', 'hurting')",9,1,0.0034937888198757765
3278,"('yes', 'yes')",9,1,0.0034937888198757765
1048,"('gim', 'danger')",9,1,0.0034937888198757765
3048,"('want', 'way')",9,1,0.0034937888198757765
640,"('drop', 'oh')",9,1,0.0034937888198757765
255,"('blazing', 'fire')",9,1,0.0034937888198757765
31,"('afraid', 'world')",9,1,0.0034937888198757765
2191,"('pain', 'nothing')",9,1,0.0034937888198757765
1202,"('gun', 'shiny')",9,1,0.0034937888198757765
1460,"('killing', 'time')",9,1,0.0034937888198757765
3207,"('worth', 'trouble')",9,1,0.0034937888198757765
750,"('eyes', 'stranger')",9,1,0.0034937888198757765
3285,"('youth', 'knows')",9,1,0.0034937888198757765
94,"('animal', 'animal')",9,1,0.0034937888198757765
601,"('destroy', 'searching')",9,1,0.0034937888198757765
1606,"('lie', 'terrible')",9,1,0.0034937888198757765
37,"('ah', 'need')",9,1,0.0034937888198757765
278,"('books', 'books')",9,1,0.0034937888198757765
2100,"('oh', 'woman')",8,1,0.003105590062111801
2114,"('one', 'call')",4,2,0.003105590062111801
2196,"('pain', 'step')",4,2,0.003105590062111801
3130,"('weight', 'glory')",4,2,0.003105590062111801
68,"('alrhalem', 'taterarawan')",8,1,0.003105590062111801
2195,"('pain', 'see')",4,2,0.003105590062111801
2108,"('old', 'job')",4,2,0.003105590062111801
536,"('day', 'die')",4,2,0.003105590062111801
2199,"('pain', 'without')",8,1,0.003105590062111801
3127,"('weak', 'end')",4,2,0.003105590062111801
71,"('always', 'even')",4,2,0.003105590062111801
2203,"('painkiller', 'pain')",4,2,0.003105590062111801
2110,"('old', 'trick')",4,2,0.003105590062111801
3125,"('ways', 'man')",4,2,0.003105590062111801
480,"('cool', 'cold-like')",4,2,0.003105590062111801
2109,"('old', 'memoria')",4,2,0.003105590062111801
531,"('darkest', 'days')",4,2,0.003105590062111801
513,"('cyclone', 'makes')",8,1,0.003105590062111801
3058,"('war', 'day')",4,2,0.003105590062111801
482,"('cool', 'romeo')",4,2,0.003105590062111801
485,"('could', 'bad')",4,2,0.003105590062111801
516,"('dance', 'fire')",8,1,0.003105590062111801
2134,"('one', 'recall')",4,2,0.003105590062111801
2130,"('one', 'look')",4,2,0.003105590062111801
2129,"('one', 'left')",4,2,0.003105590062111801
3099,"('watch', 'might')",4,2,0.003105590062111801
2095,"('oh', 'sound')",4,2,0.003105590062111801
89,"('angry', 'angry')",8,1,0.003105590062111801
3087,"('war', 'tonight')",4,2,0.003105590062111801
93,"('anguish', 'satisfy')",4,2,0.003105590062111801
3104,"('way', 'broke')",4,2,0.003105590062111801
3077,"('war', 'one')",8,1,0.003105590062111801
509,"('cupid', 'cupid')",4,2,0.003105590062111801
99,"('another', 'one')",4,2,0.003105590062111801
100,"('another', 'sin')",4,2,0.003105590062111801
3111,"('way', 'like')",4,2,0.003105590062111801
3068,"('war', 'heard')",4,2,0.003105590062111801
2150,"('ooh', 'got')",4,2,0.003105590062111801
505,"('crossed', 'everybody')",4,2,0.003105590062111801
108,"('armor', 'get')",8,1,0.003105590062111801
2162,"('ova', 'evil')",8,1,0.003105590062111801
2175,"('pain', 'get')",8,1,0.003105590062111801
2122,"('one', 'going')",4,2,0.003105590062111801
2143,"('one', 'walk')",4,2,0.003105590062111801
2181,"('pain', 'killer')",4,2,0.003105590062111801
2185,"('pain', 'like')",8,1,0.003105590062111801
486,"('could', 'betray')",8,1,0.003105590062111801
2188,"('pain', 'matter')",8,1,0.003105590062111801
3095,"('warrant', 'head')",8,1,0.003105590062111801
2729,"('take', 'alive')",4,2,0.003105590062111801
2094,"('oh', 'smokestack')",4,2,0.003105590062111801
621,"('done', 'oh')",4,2,0.003105590062111801
630,"('dreams', 'made')",4,2,0.003105590062111801
3237,"('ya', 'study')",8,1,0.003105590062111801
629,"('dreams', 'could')",8,1,0.003105590062111801
1929,"('mist', 'let')",4,2,0.003105590062111801
1932,"('mmm', 'fire')",4,2,0.003105590062111801
3236,"('ya', 'psychosomatic')",8,1,0.003105590062111801
3232,"('ya', 'comin')",8,1,0.003105590062111801
1941,"('money', 'lost')",8,1,0.003105590062111801
1945,"('morning', 'sun')",4,2,0.003105590062111801
1956,"('much', 'love')",4,2,0.003105590062111801
3247,"('yeah', 'evil')",4,2,0.003105590062111801
618,"('doctor', 'gold')",4,2,0.003105590062111801
1958,"('much', 'time')",4,2,0.003105590062111801
3227,"('wrong', 'ai')",4,2,0.003105590062111801
616,"('do-do', 'do-do')",4,2,0.003105590062111801
3226,"('wounds', 'seem')",4,2,0.003105590062111801
3221,"('would', 'share')",8,1,0.003105590062111801
1974,"('need', 'fix')",4,2,0.003105590062111801
1979,"('need', 'make')",8,1,0.003105590062111801
41,"('ai', 'afraid')",4,2,0.003105590062111801
1923,"('mind', 'lost')",8,1,0.003105590062111801
24,"('afraid', 'life')",4,2,0.003105590062111801
2093,"('oh', 'smoke')",4,2,0.003105590062111801
1878,"('matadjem', 'yinmixan')",8,1,0.003105590062111801
3287,"('zone', 'walk')",4,2,0.003105590062111801
1852,"('make', 'night')",4,2,0.003105590062111801
1853,"('make', 'real')",4,2,0.003105590062111801
1855,"('make', 'sound')",8,1,0.003105590062111801
1856,"('make', 'sure')",4,2,0.003105590062111801
1864,"('makes', 'want')",8,1,0.003105590062111801
1868,"('mama', 'bang')",4,2,0.003105590062111801
3280,"('yinmixan', 'sarhremt')",8,1,0.003105590062111801
643,"('dropped', 'ground')",4,2,0.003105590062111801
1879,"('match', 'burn')",8,1,0.003105590062111801
1905,"('men', 'got')",4,2,0.003105590062111801
3274,"('yes', 'know')",4,2,0.003105590062111801
1883,"('matter', 'pain')",8,1,0.003105590062111801
