,word,totalRepetitions,fileOcurrences,weight
2244,"('por', 'mí')",10,6,0.023291925465838508
1449,"('know', 'going')",12,5,0.023291925465838508
832,"('el', 'que')",10,6,0.023291925465838508
1545,"('last', 'night')",15,4,0.023291925465838508
3042,"('time', 'waste')",12,5,0.023291925465838508
3304,"('want', 'know')",10,6,0.023291925465838508
1124,"('get', 'get')",29,2,0.02251552795031056
1726,"('lonely', 'tonight')",19,3,0.022127329192546584
1868,"('mis', 'brazos')",8,7,0.021739130434782608
912,"('es', 'vivir')",8,7,0.021739130434782608
2895,"('tan', 'solo')",8,7,0.021739130434782608
1385,"('hungry', 'going')",28,2,0.021739130434782608
2866,"('sé', 'que')",8,7,0.021739130434782608
1928,"('mujer', 'que')",14,4,0.021739130434782608
3241,"('vida', 'se')",8,7,0.021739130434782608
1100,"('fue', 'un')",14,4,0.021739130434782608
1417,"('junto', 'ti')",11,5,0.021350931677018632
1846,"('mi', 'palabra')",11,5,0.021350931677018632
1985,"('never', 'know')",11,5,0.021350931677018632
509,"('con', 'tu')",11,5,0.021350931677018632
129,"('antes', 'de')",11,5,0.021350931677018632
1435,"('knew', 'would')",11,5,0.021350931677018632
2354,"('que', 'quiero')",11,5,0.021350931677018632
496,"('con', 'dinero')",11,5,0.021350931677018632
2997,"('ti', 'yo')",11,5,0.021350931677018632
2884,"('take', 'ride')",18,3,0.02096273291925466
2918,"('te', 'juro')",9,6,0.02096273291925466
3302,"('want', 'help')",18,3,0.02096273291925466
1347,"('hey', 'yeah')",18,3,0.02096273291925466
1182,"('go', 'way')",18,3,0.02096273291925466
2445,"('ride', 'cut')",18,3,0.02096273291925466
1357,"('hold', 'tight')",9,6,0.02096273291925466
1298,"('hay', 'en')",9,6,0.02096273291925466
896,"('es', 'de')",9,6,0.02096273291925466
2359,"('que', 'si')",9,6,0.02096273291925466
584,"('cut', 'want')",18,3,0.02096273291925466
753,"('donde', 'estas')",18,3,0.02096273291925466
2014,"('night', 'long')",9,6,0.02096273291925466
43,"('al', 'fin')",9,6,0.02096273291925466
2037,"('nothing', 'left')",9,6,0.02096273291925466
1290,"('hasta', 'la')",9,6,0.02096273291925466
1727,"('lonely', 'view')",26,2,0.020186335403726708
1453,"('know', 'lonely')",26,2,0.020186335403726708
3279,"('waiting', 'waiting')",13,4,0.020186335403726708
3077,"('trash', 'pick')",26,2,0.020186335403726708
2620,"('share', 'lonely')",26,2,0.020186335403726708
2376,"('que', 'vivir')",17,3,0.019798136645962732
1580,"('let', 'rain')",17,3,0.019798136645962732
971,"('everything', 'fault')",17,3,0.019798136645962732
2446,"('ridin', 'dirty')",51,1,0.019798136645962732
667,"('dead', 'night')",17,3,0.019798136645962732
409,"('catch', 'ridin')",50,1,0.019409937888198756
1617,"('like', 'rain')",10,5,0.019409937888198756
3437,"('ya', 'puedo')",10,5,0.019409937888198756
2645,"('si', 'quieres')",10,5,0.019409937888198756
619,"('de', 'aquí')",10,5,0.019409937888198756
2317,"('que', 'esta')",10,5,0.019409937888198756
909,"('es', 'tan')",10,5,0.019409937888198756
2027,"('nobody', 'fault')",25,2,0.019409937888198756
3440,"('ya', 'se')",10,5,0.019409937888198756
3355,"('way', 'way')",10,5,0.019409937888198756
2911,"('te', 'digo')",10,5,0.019409937888198756
594,"('dark', 'dark')",25,2,0.019409937888198756
3062,"('tonight', 'girl')",25,2,0.019409937888198756
657,"('de', 'una')",7,7,0.019021739130434784
461,"('come', 'let')",7,7,0.019021739130434784
2184,"('pero', 'hay')",7,7,0.019021739130434784
2572,"('see', 'goin')",24,2,0.018633540372670808
3175,"('un', 'siglo')",12,4,0.018633540372670808
2339,"('que', 'nadie')",8,6,0.018633540372670808
539,"('could', 'find')",8,6,0.018633540372670808
356,"('broken', 'heart')",8,6,0.018633540372670808
2564,"('second', 'hand')",8,6,0.018633540372670808
1970,"('need', 'somebody')",12,4,0.018633540372670808
891,"('es', 'asi')",12,4,0.018633540372670808
3115,"('tu', 'piel')",8,6,0.018633540372670808
3376,"('whoa', 'whoa')",12,4,0.018633540372670808
3306,"('want', 'lonely')",16,3,0.018633540372670808
3113,"('tu', 'nombre')",12,4,0.018633540372670808
2426,"('ready', 'ready')",16,3,0.018633540372670808
2498,"('sad', 'eyes')",16,3,0.018633540372670808
2513,"('sad', 'think')",12,4,0.018633540372670808
3102,"('tu', 'eres')",12,4,0.018633540372670808
1939,"('muy', 'triste')",8,6,0.018633540372670808
1769,"('low', 'low')",24,2,0.018633540372670808
3235,"('vida', 'es')",16,3,0.018633540372670808
3299,"('want', 'get')",8,6,0.018633540372670808
2149,"('para', 'ti')",8,6,0.018633540372670808
804,"('el', 'camino')",8,6,0.018633540372670808
1178,"('go', 'pick')",16,3,0.018633540372670808
1510,"('la', 'puerta')",9,5,0.01746894409937888
1964,"('need', 'help')",9,5,0.01746894409937888
2251,"('por', 'un')",9,5,0.01746894409937888
2921,"('te', 'necesito')",9,5,0.01746894409937888
3264,"('voy', 'morir')",15,3,0.01746894409937888
1536,"('las', 'cosas')",9,5,0.01746894409937888
2260,"('porque', 'te')",9,5,0.01746894409937888
2113,"('one', 'time')",15,3,0.01746894409937888
1231,"('got', 'know')",15,3,0.01746894409937888
176,"('así', 'que')",9,5,0.01746894409937888
175,"('así', 'es')",15,3,0.01746894409937888
3091,"('tryin', 'catch')",45,1,0.01746894409937888
1044,"('feel', 'sad')",9,5,0.01746894409937888
3240,"('vida', 'que')",9,5,0.01746894409937888
1899,"('morning', 'light')",9,5,0.01746894409937888
2988,"('ti', 'que')",9,5,0.01746894409937888
2171,"('pensando', 'en')",11,4,0.017080745341614908
2195,"('pick', 'take')",22,2,0.017080745341614908
1768,"('low', 'feel')",22,2,0.017080745341614908
1436,"('knife', 'away')",22,2,0.017080745341614908
1043,"('feel', 'low')",22,2,0.017080745341614908
858,"('en', 'mí')",11,4,0.017080745341614908
1689,"('lonely', 'days')",22,2,0.017080745341614908
3027,"('time', 'lost')",11,4,0.017080745341614908
647,"('de', 'ser')",7,6,0.016304347826086956
1729,"('lonely', 'want')",14,3,0.016304347826086956
2835,"('stupid', 'girl')",21,2,0.016304347826086956
1744,"('look', 'back')",7,6,0.016304347826086956
3414,"('would', 'ever')",7,6,0.016304347826086956
292,"('bien', 'que')",7,6,0.016304347826086956
1227,"('got', 'got')",14,3,0.016304347826086956
1177,"('go', 'oh')",7,6,0.016304347826086956
1015,"('falta', 'de')",7,6,0.016304347826086956
740,"('dirty', 'picture')",41,1,0.01591614906832298
2365,"('que', 'soy')",10,4,0.015527950310559006
3029,"('time', 'oh')",8,5,0.015527950310559006
2685,"('sin', 'dinero')",10,4,0.015527950310559006
2679,"('sigo', 'siendo')",10,4,0.015527950310559006
3488,"('yo', 'sin')",8,5,0.015527950310559006
1491,"('la', 'ley')",10,4,0.015527950310559006
2672,"('siendo', 'el')",10,4,0.015527950310559006
3424,"('would', 'take')",8,5,0.015527950310559006
1688,"('lonely', 'day')",10,4,0.015527950310559006
1195,"('going', 'get')",10,4,0.015527950310559006
108,"('amor', 'te')",8,5,0.015527950310559006
903,"('es', 'mi')",10,4,0.015527950310559006
