,bigram,word1,word2,totalRepetitions,fileOcurrences,weight
2845,"('oh', 'girl')",oh,girl,6,5,0.011645962732919254
2829,"('oh', 'ah')",oh,ah,10,3,0.011645962732919254
1291,"('good', 'times')",good,times,6,5,0.011645962732919254
1658,"('keep', 'warm')",keep,warm,6,5,0.011645962732919254
3184,"('right', 'one')",right,one,6,5,0.011645962732919254
1878,"('life', 'many')",life,many,6,5,0.011645962732919254
3768,"('till', 'end')",till,end,6,5,0.011645962732919254
1868,"('life', 'keep')",life,keep,15,2,0.011645962732919254
3763,"('throw', 'away')",throw,away,6,5,0.011645962732919254
1159,"('glory', 'love')",glory,love,10,3,0.011645962732919254
4321,"('yes', 'real')",yes,real,15,2,0.011645962732919254
2442,"('lovin', 'baby')",lovin,baby,10,3,0.011645962732919254
2573,"('mind', 'love')",mind,love,6,5,0.011645962732919254
1955,"('like', 'way')",like,way,6,5,0.011645962732919254
477,"('christmas', 'baby')",christmas,baby,15,2,0.011645962732919254
2607,"('money', 'want')",money,want,10,3,0.011645962732919254
4062,"('wear', 'love')",wear,love,30,1,0.011645962732919254
484,"('christmas', 'done')",christmas,done,6,5,0.011645962732919254
485,"('christmas', 'eve')",christmas,eve,6,5,0.011645962732919254
1107,"('give', 'away')",give,away,10,3,0.011645962732919254
494,"('christmas', 'hope')",christmas,hope,6,5,0.011645962732919254
3445,"('somebody', 'way')",somebody,way,10,3,0.011645962732919254
1769,"('know', 'would')",know,would,6,5,0.011645962732919254
2183,"('love', 'hear')",love,hear,6,5,0.011645962732919254
204,"('baby', 'merry')",baby,merry,10,3,0.011645962732919254
2485,"('make', 'mine')",make,mine,6,5,0.011645962732919254
1028,"('fun', 'near')",fun,near,6,5,0.011645962732919254
791,"('everlasting', 'love')",everlasting,love,10,3,0.011645962732919254
2732,"('never', 'come')",never,come,6,5,0.011645962732919254
1004,"('free', 'happy')",free,happy,10,3,0.011645962732919254
3902,"('ur', 'sneakers')",ur,sneakers,29,1,0.01125776397515528
301,"('belongs', 'god')",belongs,god,29,1,0.01125776397515528
2395,"('love', 'ur')",love,ur,29,1,0.01125776397515528
1474,"('heart', 'sun')",heart,sun,29,1,0.01125776397515528
1678,"('kiss', 'hug')",kiss,hug,7,4,0.010869565217391304
1377,"('happy', 'dance')",happy,dance,14,2,0.010869565217391304
2609,"('moon', 'stars')",moon,stars,7,4,0.010869565217391304
3978,"('want', 'never')",want,never,7,4,0.010869565217391304
2248,"('love', 'many')",love,many,7,4,0.010869565217391304
336,"('blind', 'one')",blind,one,7,4,0.010869565217391304
4029,"('water', 'turned')",water,turned,7,4,0.010869565217391304
572,"('could', 'could')",could,could,7,4,0.010869565217391304
1110,"('give', 'chance')",give,chance,7,4,0.010869565217391304
1108,"('give', 'baby')",give,baby,7,4,0.010869565217391304
1929,"('like', 'last')",like,last,7,4,0.010869565217391304
3912,"('us', 'got')",us,got,7,4,0.010869565217391304
901,"('feel', 'inside')",feel,inside,7,4,0.010869565217391304
3873,"('turned', 'wine')",turned,wine,7,4,0.010869565217391304
3435,"('sneakers', 'love')",sneakers,love,28,1,0.010869565217391304
1124,"('give', 'life')",give,life,7,4,0.010869565217391304
1917,"('like', 'darkness')",like,darkness,7,4,0.010869565217391304
3690,"('tell', 'without')",tell,without,14,2,0.010869565217391304
589,"('could', 'say')",could,say,7,4,0.010869565217391304
3294,"('see', 'came')",see,came,7,4,0.010869565217391304
3639,"('take', 'life')",take,life,7,4,0.010869565217391304
2593,"('mm-hmm', 'mm-hmm')",mm-hmm,mm-hmm,14,2,0.010869565217391304
1545,"('home', 'christmas')",home,christmas,7,4,0.010869565217391304
3425,"('sky', 'know')",sky,know,7,4,0.010869565217391304
4129,"('within', 'heart')",within,heart,7,4,0.010869565217391304
3897,"('unspeakable', 'joy')",unspeakable,joy,7,4,0.010869565217391304
2517,"('man', 'would')",man,would,7,4,0.010869565217391304
2472,"('magik', 'sex')",magik,sex,28,1,0.010869565217391304
3994,"('want', 'stop')",want,stop,7,4,0.010869565217391304
3020,"('people', 'right')",people,right,14,2,0.010869565217391304
1890,"('life', 'well')",life,well,7,4,0.010869565217391304
2475,"('make', 'cry')",make,cry,7,4,0.010869565217391304
1367,"('happen', 'see')",happen,see,7,4,0.010869565217391304
1849,"('let', 'us')",let,us,7,4,0.010869565217391304
1370,"('happiness', 'love')",happiness,love,7,4,0.010869565217391304
2578,"('mine', 'going')",mine,going,7,4,0.010869565217391304
3576,"('stranger', 'love')",stranger,love,14,2,0.010869565217391304
1012,"('friend', 'god')",friend,god,14,2,0.010869565217391304
1833,"('let', 'let')",let,let,7,4,0.010869565217391304
1313,"('got', 'much')",got,much,7,4,0.010869565217391304
3601,"('sun', 'moon')",sun,moon,7,4,0.010869565217391304
2511,"('man', 'got')",man,got,7,4,0.010869565217391304
3681,"('tell', 'need')",tell,need,7,4,0.010869565217391304
547,"('come', 'see')",come,see,7,4,0.010869565217391304
3114,"('real', 'real')",real,real,7,4,0.010869565217391304
939,"('finally', 'found')",finally,found,14,2,0.010869565217391304
1656,"('keep', 'trying')",keep,trying,14,2,0.010869565217391304
3934,"('wait', 'see')",wait,see,7,4,0.010869565217391304
3154,"('rescue', 'come')",rescue,come,14,2,0.010869565217391304
388,"('brother', 'love')",brother,love,7,4,0.010869565217391304
4229,"('would', 'see')",would,see,7,4,0.010869565217391304
4305,"('year', 'wish')",year,wish,7,4,0.010869565217391304
2751,"('never', 'lose')",never,lose,7,4,0.010869565217391304
3450,"('someone', 'cares')",someone,cares,7,4,0.010869565217391304
4045,"('way', 'live')",way,live,7,4,0.010869565217391304
1999,"('lo-o-ove', 'nothing')",lo-o-ove,nothing,14,2,0.010869565217391304
1203,"('god', 'darkness')",god,darkness,7,4,0.010869565217391304
1736,"('know', 'mother')",know,mother,14,2,0.010869565217391304
4051,"('way', 'oh')",way,oh,7,4,0.010869565217391304
3707,"('thing', 'know')",thing,know,7,4,0.010869565217391304
405,"('call', 'love')",call,love,7,4,0.010869565217391304
174,"('baby', 'ever')",baby,ever,7,4,0.010869565217391304
3732,"('think', 'life')",think,life,7,4,0.010869565217391304
4183,"('world', 'one')",world,one,7,4,0.010869565217391304
1675,"('kiss', 'christmas')",kiss,christmas,14,2,0.010869565217391304
4116,"('wine', 'opened')",wine,opened,7,4,0.010869565217391304
2347,"('love', 'songs')",love,songs,9,3,0.01048136645962733
3825,"('took', 'love')",took,love,9,3,0.01048136645962733
196,"('baby', 'lose')",baby,lose,9,3,0.01048136645962733
2218,"('love', 'leave')",love,leave,9,3,0.01048136645962733
242,"('back', 'going')",back,going,9,3,0.01048136645962733
2390,"('love', 'two')",love,two,9,3,0.01048136645962733
13,"('ah', 'oh')",ah,oh,9,3,0.01048136645962733
67,"('always', 'sing')",always,sing,9,3,0.01048136645962733
582,"('could', 'hold')",could,hold,9,3,0.01048136645962733
2281,"('love', 'open')",love,open,9,3,0.01048136645962733
1358,"('hands', 'air')",hands,air,9,3,0.01048136645962733
2325,"('love', 'sexy')",love,sexy,9,3,0.01048136645962733
1324,"('got', 'thing')",got,thing,9,3,0.01048136645962733
3397,"('sign', 'love')",sign,love,9,3,0.01048136645962733
411,"('came', 'back')",came,back,9,3,0.01048136645962733
1145,"('glad', 'came')",glad,came,9,3,0.01048136645962733
2861,"('oh', 'night')",oh,night,9,3,0.01048136645962733
365,"('boy', 'oh')",boy,oh,9,3,0.01048136645962733
3719,"('things', 'could')",things,could,9,3,0.01048136645962733
2196,"('love', 'however')",love,however,9,3,0.01048136645962733
3533,"('star', 'party')",star,party,27,1,0.01048136645962733
1914,"('like', 'dance')",like,dance,9,3,0.01048136645962733
3465,"('something', 'called')",something,called,9,3,0.01048136645962733
1645,"('keep', 'fallin')",keep,fallin,9,3,0.01048136645962733
231,"('baby', 'thank')",baby,thank,9,3,0.01048136645962733
188,"('baby', 'kiss')",baby,kiss,9,3,0.01048136645962733
3945,"('want', 'anymore')",want,anymore,9,3,0.01048136645962733
4178,"('world', 'make')",world,make,9,3,0.01048136645962733
3202,"('rock', 'party')",rock,party,27,1,0.01048136645962733
2786,"('night', 'let')",night,let,9,3,0.01048136645962733
972,"('fly', 'away')",fly,away,9,3,0.01048136645962733
381,"('bring', 'us')",bring,us,9,3,0.01048136645962733
811,"('everybody', 'happy')",everybody,happy,13,2,0.010093167701863354
2416,"('love', 'x3')",love,x3,13,2,0.010093167701863354
499,"('christmas', 'like')",christmas,like,13,2,0.010093167701863354
3600,"('sun', 'heart')",sun,heart,26,1,0.010093167701863354
1815,"('let', 'christmas')",let,christmas,13,2,0.010093167701863354
1827,"('let', 'heaven')",let,heaven,13,2,0.010093167701863354
3739,"('think', 'twice')",think,twice,13,2,0.010093167701863354
3052,"('poor', 'ones')",poor,ones,5,5,0.009704968944099378
2516,"('man', 'street')",man,street,5,5,0.009704968944099378
3225,"('said', 'come')",said,come,5,5,0.009704968944099378
2506,"('making', 'lists')",making,lists,5,5,0.009704968944099378
3518,"('special', 'gifts')",special,gifts,5,5,0.009704968944099378
3644,"('take', 'much')",take,much,5,5,0.009704968944099378
2500,"('makes', 'nations')",makes,nations,5,5,0.009704968944099378
3317,"('see', 'much')",see,much,5,5,0.009704968944099378
3072,"('presents', 'store')",presents,store,5,5,0.009704968944099378
2497,"('makes', 'happy')",makes,happy,5,5,0.009704968944099378
3609,"('sure', 'tell')",sure,tell,5,5,0.009704968944099378
1695,"('knee', 'room')",knee,room,5,5,0.009704968944099378
3259,"('say', 'give')",say,give,5,5,0.009704968944099378
3405,"('sincere', 'would')",sincere,would,5,5,0.009704968944099378
1662,"('kind', 'one')",kind,one,5,5,0.009704968944099378
3856,"('truth', 'grace')",truth,grace,5,5,0.009704968944099378
3892,"('understand', 'know')",understand,know,5,5,0.009704968944099378
3944,"('want', 'another')",want,another,5,5,0.009704968944099378
1919,"('like', 'find')",like,find,5,5,0.009704968944099378
2286,"('love', 'people')",love,people,5,5,0.009704968944099378
3279,"('say', 'want')",say,want,5,5,0.009704968944099378
3214,"('rules', 'world')",rules,world,5,5,0.009704968944099378
1717,"('know', 'give')",know,give,5,5,0.009704968944099378
3839,"('tree', 'give')",tree,give,5,5,0.009704968944099378
2944,"('one', 'would')",one,would,5,5,0.009704968944099378
2672,"('nations', 'prove')",nations,prove,5,5,0.009704968944099378
3270,"('say', 'one')",say,one,5,5,0.009704968944099378
1972,"('little', 'child')",little,child,5,5,0.009704968944099378
3728,"('things', 'words')",things,words,5,5,0.009704968944099378
2228,"('love', 'listen')",love,listen,5,5,0.009704968944099378
2854,"('oh', 'life')",oh,life,5,5,0.009704968944099378
3747,"('though', 'hurt')",though,hurt,5,5,0.009704968944099378
3231,"('santa', 'knee')",santa,knee,5,5,0.009704968944099378
2915,"('one', 'kiss')",one,kiss,5,5,0.009704968944099378
3388,"('show', 'things')",show,things,5,5,0.009704968944099378
3182,"('right', 'never')",right,never,5,5,0.009704968944099378
2635,"('much', 'fun')",much,fun,5,5,0.009704968944099378
3563,"('stop', 'fight')",stop,fight,5,5,0.009704968944099378
3135,"('red', 'ones')",red,ones,5,5,0.009704968944099378
2639,"('much', 'longer')",much,longer,5,5,0.009704968944099378
3604,"('sun', 'would')",sun,would,5,5,0.009704968944099378
3471,"('something', 'new')",something,new,5,5,0.009704968944099378
1968,"('lists', 'buying')",lists,buying,5,5,0.009704968944099378
1742,"('know', 'oh')",know,oh,5,5,0.009704968944099378
1829,"('let', 'hold')",let,hold,5,5,0.009704968944099378
1501,"('hello', 'everywhere')",hello,everywhere,5,5,0.009704968944099378
2770,"('never', 'want')",never,want,5,5,0.009704968944099378
3589,"('strong', 'want')",strong,want,5,5,0.009704968944099378
3564,"('stop', 'love')",stop,love,5,5,0.009704968944099378
2135,"('love', 'everyone')",love,everyone,5,5,0.009704968944099378
1722,"('know', 'happy')",know,happy,5,5,0.009704968944099378
3193,"('righteousness', 'wonders')",righteousness,wonders,5,5,0.009704968944099378
1640,"('joy', 'year')",joy,year,5,5,0.009704968944099378
3901,"('upstairs', 'need')",upstairs,need,5,5,0.009704968944099378
3213,"('room', 'love')",room,love,5,5,0.009704968944099378
3675,"('tell', 'know')",tell,know,5,5,0.009704968944099378
1730,"('know', 'long')",know,long,5,5,0.009704968944099378
3577,"('street', 'couple')",street,couple,5,5,0.009704968944099378
1513,"('hey', 'yeah')",hey,yeah,5,5,0.009704968944099378
3792,"('time', 'say')",time,say,5,5,0.009704968944099378
3569,"('store', 'give')",store,give,5,5,0.009704968944099378
3668,"('tell', 'baby')",tell,baby,5,5,0.009704968944099378
2461,"('machine', 'know')",machine,know,5,5,0.009704968944099378
3782,"('time', 'kind')",time,kind,5,5,0.009704968944099378
3500,"('songs', 'employ')",songs,employ,5,5,0.009704968944099378
1765,"('know', 'way')",know,way,5,5,0.009704968944099378
4076,"('well', 'maybe')",well,maybe,5,5,0.009704968944099378
335,"('blind', 'man')",blind,man,5,5,0.009704968944099378
29,"('air', 'christmas')",air,christmas,5,5,0.009704968944099378
849,"('eyes', 'heart')",eyes,heart,5,5,0.009704968944099378
598,"('couple', 'upstairs')",couple,upstairs,5,5,0.009704968944099378
834,"('everywhere', 'air')",everywhere,air,5,5,0.009704968944099378
1130,"('give', 'presents')",give,presents,5,5,0.009704968944099378
1129,"('give', 'oh')",give,oh,5,5,0.009704968944099378
967,"('floods', 'rocks')",floods,rocks,5,5,0.009704968944099378
4030,"('way', 'always')",way,always,5,5,0.009704968944099378
1235,"('goes', 'find')",goes,find,5,5,0.009704968944099378
4058,"('way', 'would')",way,would,5,5,0.009704968944099378
469,"('child', 'santa')",child,santa,5,5,0.009704968944099378
1321,"('got', 'something')",got,something,5,5,0.009704968944099378
282,"('begun', 'happy')",begun,happy,5,5,0.009704968944099378
281,"('begun', 'christmas')",begun,christmas,5,5,0.009704968944099378
4210,"('would', 'feel')",would,feel,5,5,0.009704968944099378
4311,"('yellow', 'red')",yellow,red,5,5,0.009704968944099378
743,"('employ', 'fields')",employ,fields,5,5,0.009704968944099378
4306,"('year', 'world')",year,world,5,5,0.009704968944099378
4157,"('wonders', 'wonders')",wonders,wonders,5,5,0.009704968944099378
86,"('another', 'day')",another,day,5,5,0.009704968944099378
4061,"('weak', 'strong')",weak,strong,5,5,0.009704968944099378
269,"('beautiful', 'savior')",beautiful,savior,25,1,0.009704968944099378
1096,"('girl', 'like')",girl,like,5,5,0.009704968944099378
4191,"('world', 'truth')",world,truth,5,5,0.009704968944099378
595,"('could', 'take')",could,take,5,5,0.009704968944099378
4187,"('world', 'sincere')",world,sincere,5,5,0.009704968944099378
1150,"('glories', 'righteousness')",glories,righteousness,5,5,0.009704968944099378
1163,"('go', 'around')",go,around,5,5,0.009704968944099378
4049,"('way', 'make')",way,make,5,5,0.009704968944099378
1193,"('go', 'would')",go,would,5,5,0.009704968944099378
1166,"('go', 'back')",go,back,5,5,0.009704968944099378
399,"('buying', 'special')",buying,special,5,5,0.009704968944099378
1328,"('grace', 'makes')",grace,makes,5,5,0.009704968944099378
1017,"('friends', 'still')",friends,still,5,5,0.009704968944099378
950,"('find', 'need')",find,need,5,5,0.009704968944099378
4104,"('whole', 'world')",whole,world,5,5,0.009704968944099378
361,"('boy', 'girl')",boy,girl,5,5,0.009704968944099378
425,"('cares', 'give')",cares,give,5,5,0.009704968944099378
653,"('day', 'man')",day,man,5,5,0.009704968944099378
925,"('fields', 'floods')",fields,floods,5,5,0.009704968944099378
927,"('fight', 'merry')",fight,merry,5,5,0.009704968944099378
369,"('brand', 'new')",brand,new,5,5,0.009704968944099378
4125,"('wish', 'love')",wish,love,5,5,0.009704968944099378
1839,"('let', 'play')",let,play,12,2,0.009316770186335404
1580,"('imma', 'love')",imma,love,24,1,0.009316770186335404
3595,"('sugar', 'baby')",sugar,baby,12,2,0.009316770186335404
1525,"('hold', 'close')",hold,close,6,4,0.009316770186335404
169,"('baby', 'believe')",baby,believe,8,3,0.009316770186335404
4273,"('yeah', 'joy')",yeah,joy,6,4,0.009316770186335404
650,"('day', 'know')",day,know,6,4,0.009316770186335404
3968,"('want', 'leave')",want,leave,6,4,0.009316770186335404
1089,"('gim', 'gim')",gim,gim,12,2,0.009316770186335404
249,"('back', 'took')",back,took,12,2,0.009316770186335404
3764,"('throw', 'love')",throw,love,8,3,0.009316770186335404
3110,"('ready', 'love')",ready,love,12,2,0.009316770186335404
2427,"('loved', 'guinevere')",loved,guinevere,24,1,0.009316770186335404
248,"('back', 'time')",back,time,6,4,0.009316770186335404
2514,"('man', 'man')",man,man,6,4,0.009316770186335404
3197,"('rise', 'sing')",rise,sing,6,4,0.009316770186335404
4284,"('yeah', 'one')",yeah,one,6,4,0.009316770186335404
3212,"('room', 'let')",room,let,6,4,0.009316770186335404
374,"('breaks', 'heart')",breaks,heart,6,4,0.009316770186335404
3786,"('time', 'merry')",time,merry,12,2,0.009316770186335404
2454,"('lucky', 'one')",lucky,one,12,2,0.009316770186335404
3964,"('want', 'keep')",want,keep,6,4,0.009316770186335404
2486,"('make', 'night')",make,night,6,4,0.009316770186335404
3161,"('rest', 'life')",rest,life,8,3,0.009316770186335404
2492,"('make', 'things')",make,things,6,4,0.009316770186335404
1558,"('hope', 'sing')",hope,sing,12,2,0.009316770186335404
1862,"('life', 'give')",life,give,6,4,0.009316770186335404
577,"('could', 'get')",could,get,6,4,0.009316770186335404
4068,"('well', 'feel')",well,feel,12,2,0.009316770186335404
4189,"('world', 'time')",world,time,6,4,0.009316770186335404
2502,"('makes', 'want')",makes,want,6,4,0.009316770186335404
2429,"('loved', 'like')",loved,like,12,2,0.009316770186335404
549,"('come', 'take')",come,take,8,3,0.009316770186335404
2066,"('love', 'anymore')",love,anymore,12,2,0.009316770186335404
544,"('come', 'oh')",come,oh,8,3,0.009316770186335404
2761,"('never', 'see')",never,see,6,4,0.009316770186335404
452,"('change', 'love')",change,love,8,3,0.009316770186335404
325,"('birthday', 'jesus')",birthday,jesus,12,2,0.009316770186335404
3721,"('things', 'life')",things,life,6,4,0.009316770186335404
1753,"('know', 'see')",know,see,6,4,0.009316770186335404
2943,"('one', 'woman')",one,woman,12,2,0.009316770186335404
2731,"('never', 'changes')",never,changes,12,2,0.009316770186335404
2741,"('never', 'go')",never,go,8,3,0.009316770186335404
2754,"('never', 'miss')",never,miss,12,2,0.009316770186335404
3715,"('thing', 'want')",thing,want,6,4,0.009316770186335404
1813,"('less', 'love')",less,love,6,4,0.009316770186335404
3687,"('tell', 'things')",tell,things,12,2,0.009316770186335404
1196,"('god', 'almighty')",god,almighty,6,4,0.009316770186335404
1712,"('know', 'everybody')",know,everybody,8,3,0.009316770186335404
3697,"('tender', 'love')",tender,love,8,3,0.009316770186335404
1704,"('know', 'better')",know,better,8,3,0.009316770186335404
360,"('boy', 'could')",boy,could,8,3,0.009316770186335404
2839,"('oh', 'even')",oh,even,6,4,0.009316770186335404
2853,"('oh', 'let')",oh,let,6,4,0.009316770186335404
1760,"('know', 'thinking')",know,thinking,6,4,0.009316770186335404
1644,"('keep', 'crying')",keep,crying,12,2,0.009316770186335404
1643,"('keep', 'coming')",keep,coming,8,3,0.009316770186335404
2703,"('need', 'nobody')",need,nobody,6,4,0.009316770186335404
4060,"('ways', 'love')",ways,love,6,4,0.009316770186335404
517,"('christmas', 'yeah')",christmas,yeah,8,3,0.009316770186335404
1605,"('joy', 'away')",joy,away,24,1,0.009316770186335404
3916,"('us', 'near')",us,near,6,4,0.009316770186335404
3920,"('used', 'know')",used,know,8,3,0.009316770186335404
3023,"('people', 'want')",people,want,6,4,0.009316770186335404
1789,"('lasting', 'love')",lasting,love,12,2,0.009316770186335404
3011,"('people', 'everywhere')",people,everywhere,8,3,0.009316770186335404
2661,"('must', 'love')",must,love,12,2,0.009316770186335404
3667,"('tell', 'ask')",tell,ask,6,4,0.009316770186335404
1234,"('god', 'way')",god,way,6,4,0.009316770186335404
2985,"('part', 'love')",part,love,6,4,0.009316770186335404
2981,"('pain', 'love')",pain,love,6,4,0.009316770186335404
4219,"('would', 'let')",would,let,6,4,0.009316770186335404
2972,"('oughta', 'know')",oughta,know,12,2,0.009316770186335404
3676,"('tell', 'life')",tell,life,12,2,0.009316770186335404
311,"('better', 'gone')",better,gone,6,4,0.009316770186335404
2638,"('much', 'joy')",much,joy,8,3,0.009316770186335404
617,"('dance', 'dance')",dance,dance,6,4,0.009316770186335404
44,"('alone', 'need')",alone,need,6,4,0.009316770186335404
823,"('everything', 'everything')",everything,everything,6,4,0.009316770186335404
2262,"('love', 'move')",love,move,12,2,0.009316770186335404
2158,"('love', 'gave')",love,gave,6,4,0.009316770186335404
3547,"('stay', 'together')",stay,together,6,4,0.009316770186335404
1469,"('heart', 'sing')",heart,sing,6,4,0.009316770186335404
1945,"('like', 'river')",like,river,6,4,0.009316770186335404
705,"('doo', 'doo')",doo,doo,12,2,0.009316770186335404
2164,"('love', 'gives')",love,gives,6,4,0.009316770186335404
1916,"('like', 'dancing')",like,dancing,12,2,0.009316770186335404
3451,"('someone', 'else')",someone,else,6,4,0.009316770186335404
4084,"('whatever', 'lord')",whatever,lord,24,1,0.009316770186335404
2336,"('love', 'silly')",love,silly,6,4,0.009316770186335404
3838,"('treat', 'right')",treat,right,8,3,0.009316770186335404
47,"('along', 'god')",along,god,12,2,0.009316770186335404
1333,"('greater', 'love')",greater,love,8,3,0.009316770186335404
814,"('everybody', 'sing')",everybody,sing,8,3,0.009316770186335404
3331,"('see', 'ya')",see,ya,6,4,0.009316770186335404
1438,"('heart', 'feel')",heart,feel,6,4,0.009316770186335404
4313,"('yes', 'baby')",yes,baby,8,3,0.009316770186335404
1344,"('guinevere', 'loved')",guinevere,loved,24,1,0.009316770186335404
3335,"('seems', 'like')",seems,like,6,4,0.009316770186335404
1478,"('heart', 'wants')",heart,wants,12,2,0.009316770186335404
2324,"('love', 'settle')",love,settle,12,2,0.009316770186335404
1444,"('heart', 'full')",heart,full,6,4,0.009316770186335404
71,"('always', 'want')",always,want,6,4,0.009316770186335404
3398,"('silly', 'love')",silly,love,12,2,0.009316770186335404
3347,"('settle', 'kiss')",settle,kiss,12,2,0.009316770186335404
2150,"('love', 'first')",love,first,6,4,0.009316770186335404
3545,"('stay', 'away')",stay,away,6,4,0.009316770186335404
2139,"('love', 'fade')",love,fade,8,3,0.009316770186335404
686,"('different', 'ways')",different,ways,6,4,0.009316770186335404
2076,"('love', 'bad')",love,bad,12,2,0.009316770186335404
2062,"('love', 'angel')",love,angel,8,3,0.009316770186335404
733,"('early', 'morning')",early,morning,6,4,0.009316770186335404
918,"('feeling', 'love')",feeling,love,6,4,0.009316770186335404
749,"('enough', 'god')",enough,god,12,2,0.009316770186335404
2088,"('love', 'bottom')",love,bottom,8,3,0.009316770186335404
3385,"('show', 'much')",show,much,6,4,0.009316770186335404
892,"('feel', 'alright')",feel,alright,6,4,0.009316770186335404
2113,"('love', 'day')",love,day,6,4,0.009316770186335404
891,"('feel', 'alone')",feel,alone,6,4,0.009316770186335404
2368,"('love', 'tender')",love,tender,8,3,0.009316770186335404
1405,"('hard', 'get')",hard,get,6,4,0.009316770186335404
3489,"('song', 'hope')",song,hope,12,2,0.009316770186335404
2351,"('love', 'strange')",love,strange,12,2,0.009316770186335404
1415,"('hear', 'call')",hear,call,6,4,0.009316770186335404
2125,"('love', 'early')",love,early,6,4,0.009316770186335404
3356,"('sexy', 'dancer')",sexy,dancer,24,1,0.009316770186335404
2038,"('lord', 'take')",lord,take,24,1,0.009316770186335404
121,"('around', 'see')",around,see,6,4,0.009316770186335404
1006,"('free', 'real')",free,real,12,2,0.009316770186335404
3387,"('show', 'one')",show,one,11,2,0.008540372670807454
2474,"('make', 'baby')",make,baby,22,1,0.008540372670807454
2645,"('much', 'passion')",much,passion,22,1,0.008540372670807454
1782,"('la', 'love')",la,love,11,2,0.008540372670807454
367,"('boys', 'girls')",boys,girls,11,2,0.008540372670807454
268,"('beautiful', 'people')",beautiful,people,11,2,0.008540372670807454
2345,"('love', 'somewhere')",love,somewhere,11,2,0.008540372670807454
2311,"('love', 'rollercoaster')",love,rollercoaster,22,1,0.008540372670807454
93,"('answer', 'believe')",answer,believe,11,2,0.008540372670807454
1105,"('girls', 'joy')",girls,joy,11,2,0.008540372670807454
308,"('better', 'baby')",better,baby,11,2,0.008540372670807454
2692,"('need', 'keep')",need,keep,11,2,0.008540372670807454
2398,"('love', 'waiting')",love,waiting,11,2,0.008540372670807454
1228,"('god', 'power')",god,power,22,1,0.008540372670807454
613,"('crying', 'keep')",crying,keep,11,2,0.008540372670807454
3456,"('someone', 'know')",someone,know,11,2,0.008540372670807454
2242,"('love', 'lovin')",love,lovin,7,3,0.008152173913043478
2631,"('move', 'mountain')",move,mountain,7,3,0.008152173913043478
978,"('fool', 'love')",fool,love,7,3,0.008152173913043478
657,"('day', 'see')",day,see,7,3,0.008152173913043478
975,"('fool', 'fool')",fool,fool,7,3,0.008152173913043478
4236,"('would', 'want')",would,want,7,3,0.008152173913043478
363,"('boy', 'love')",boy,love,7,3,0.008152173913043478
8,"('adore', 'beautiful')",adore,beautiful,7,3,0.008152173913043478
3852,"('true', 'still')",true,still,7,3,0.008152173913043478
1710,"('know', 'ever')",know,ever,7,3,0.008152173913043478
3703,"('thing', 'believe')",thing,believe,7,3,0.008152173913043478
2110,"('love', 'cruisin')",love,cruisin,21,1,0.008152173913043478
2766,"('never', 'stop')",never,stop,7,3,0.008152173913043478
790,"('ever', 'wanted')",ever,wanted,7,3,0.008152173913043478
2939,"('one', 'way')",one,way,7,3,0.008152173913043478
450,"('change', 'heart')",change,heart,7,3,0.008152173913043478
1133,"('give', 'take')",give,take,7,3,0.008152173913043478
306,"('best', 'make')",best,make,7,3,0.008152173913043478
3954,"('want', 'fill')",want,fill,7,3,0.008152173913043478
792,"('every', 'beat')",every,beat,7,3,0.008152173913043478
2267,"('love', 'needs')",love,needs,21,1,0.008152173913043478
2277,"('love', 'old')",love,old,7,3,0.008152173913043478
3618,"('sweetest', 'love')",sweetest,love,21,1,0.008152173913043478
2527,"('matters', 'love')",matters,love,7,3,0.008152173913043478
1552,"('honey', 'never')",honey,never,7,3,0.008152173913043478
1492,"('heaven', 'knows')",heaven,knows,7,3,0.008152173913043478
3788,"('time', 'need')",time,need,7,3,0.008152173913043478
1484,"('heart', 'yeah')",heart,yeah,7,3,0.008152173913043478
3975,"('want', 'money')",want,money,7,3,0.008152173913043478
1003,"('free', 'free')",free,free,7,3,0.008152173913043478
2438,"('lovely', 'love')",lovely,love,7,3,0.008152173913043478
4085,"('whatever', 'words')",whatever,words,7,3,0.008152173913043478
1299,"('got', 'everything')",got,everything,7,3,0.008152173913043478
1938,"('like', 'need')",like,need,7,3,0.008152173913043478
2413,"('love', 'words')",love,words,7,3,0.008152173913043478
2515,"('man', 'need')",man,need,7,3,0.008152173913043478
171,"('baby', 'come')",baby,come,7,3,0.008152173913043478
2400,"('love', 'warm')",love,warm,7,3,0.008152173913043478
4161,"('word', 'love')",word,love,7,3,0.008152173913043478
150,"('away', 'well')",away,well,7,3,0.008152173913043478
152,"('away', 'would')",away,would,7,3,0.008152173913043478
546,"('come', 'rescue')",come,rescue,7,3,0.008152173913043478
4182,"('world', 'nothing')",world,nothing,7,3,0.008152173913043478
1262,"('going', 'try')",going,try,7,3,0.008152173913043478
3799,"('time', 'world')",time,world,7,3,0.008152173913043478
955,"('find', 'us')",find,us,5,4,0.007763975155279503
940,"('find', 'baby')",find,baby,10,2,0.007763975155279503
4127,"('wish', 'would')",wish,would,5,4,0.007763975155279503
384,"('brings', 'joy')",brings,joy,10,2,0.007763975155279503
2350,"('love', 'stop')",love,stop,5,4,0.007763975155279503
1696,"('knee', 'shall')",knee,shall,10,2,0.007763975155279503
1751,"('know', 'right')",know,right,5,4,0.007763975155279503
