,word,totalRepetitions,fileOcurrences,weight
2178,"('people', 'turn')",14,1,0.005434782608695652
2917,"('turn', 'heads')",14,1,0.005434782608695652
804,"('flower', 'girl')",14,1,0.005434782608695652
2369,"('satisfied', 'way')",14,1,0.005434782608695652
968,"('girl', 'right')",7,2,0.005434782608695652
1834,"('man', 'yuh')",14,1,0.005434782608695652
1866,"('merry', 'christmas')",7,2,0.005434782608695652
191,"('back', 'girl')",7,2,0.005434782608695652
348,"('bring', 'love')",7,2,0.005434782608695652
556,"('day', 'satisfied')",14,1,0.005434782608695652
1419,"('keep', 'perfect')",7,2,0.005434782608695652
841,"('free', 'let')",14,1,0.005434782608695652
1858,"('melody', 'second')",14,1,0.005434782608695652
2230,"('put', 'bed')",14,1,0.005434782608695652
921,"('girl', 'candy')",7,2,0.005434782608695652
1318,"('home', 'little')",7,2,0.005434782608695652
2707,"('take', 'arms')",14,1,0.005434782608695652
2530,"('sky', 'want')",7,2,0.005434782608695652
65,"('america', 'home')",7,2,0.005434782608695652
1219,"('heart', 'strong')",7,2,0.005434782608695652
80,"('angel', 'top')",7,2,0.005434782608695652
1202,"('heads', 'day')",14,1,0.005434782608695652
2535,"('sleep', 'day')",7,2,0.005434782608695652
1194,"('hard', 'road')",7,2,0.005434782608695652
2606,"('special', 'angel')",7,2,0.005434782608695652
3053,"('way', 'peace')",7,2,0.005434782608695652
764,"('favorite', 'girl')",13,1,0.005046583850931677
1172,"('grow', 'let')",13,1,0.005046583850931677
59,"('always', 'candy')",13,1,0.005046583850931677
1803,"('make', 'easy')",13,1,0.005046583850931677
2455,"('shake', 'dog')",13,1,0.005046583850931677
1793,"('m-mow', 'pa')",13,1,0.005046583850931677
1452,"('king', 'night')",13,1,0.005046583850931677
1837,"('mary', 'coming')",13,1,0.005046583850931677
114,"('b-bird', 'word')",13,1,0.005046583850931677
1779,"('lover', 'melody')",13,1,0.005046583850931677
3084,"('white', 'magic')",13,1,0.005046583850931677
884,"('get', 'free')",13,1,0.005046583850931677
214,"('behind', 'sun')",13,1,0.005046583850931677
2337,"('roll', 'hot')",13,1,0.005046583850931677
3119,"('without', 'safe')",13,1,0.005046583850931677
1776,"('lover', 'better')",6,2,0.004658385093167702
3178,"('would', 'sing')",4,3,0.004658385093167702
675,"('enough', 'take')",4,3,0.004658385093167702
1575,"('life', 'baby')",4,3,0.004658385093167702
928,"('girl', 'feel')",4,3,0.004658385093167702
2546,"('sleep', 'silent')",4,3,0.004658385093167702
1565,"('let', 'serpent')",12,1,0.004658385093167702
1784,"('low', 'go')",6,2,0.004658385093167702
2153,"('paradise', 'still')",6,2,0.004658385093167702
1243,"('hey', 'little')",6,2,0.004658385093167702
2548,"('sleep', 'son')",6,2,0.004658385093167702
1596,"('like', 'ai')",4,3,0.004658385093167702
2296,"('right', 'arms')",4,3,0.004658385093167702
996,"('give', 'give')",6,2,0.004658385093167702
3192,"('yeah', 'angel')",6,2,0.004658385093167702
673,"('enjoy', 'nightmares')",12,1,0.004658385093167702
1768,"('love', 'way')",4,3,0.004658385093167702
2033,"('night', 'light')",4,3,0.004658385093167702
2307,"('right', 'oh')",4,3,0.004658385093167702
627,"('dry', 'eyes')",4,3,0.004658385093167702
2639,"('storm', 'clouds')",6,2,0.004658385093167702
518,"('crystal', 'blue')",12,1,0.004658385093167702
1581,"('life', 'sure')",6,2,0.004658385093167702
1055,"('goes', 'bad')",6,2,0.004658385093167702
1579,"('life', 'maybe')",6,2,0.004658385093167702
1239,"('help', 'would')",6,2,0.004658385093167702
2332,"('rock', 'star')",12,1,0.004658385093167702
2543,"('sleep', 'night')",4,3,0.004658385093167702
1786,"('luck', 'new')",12,1,0.004658385093167702
1259,"('hold', 'back')",4,3,0.004658385093167702
1531,"('leave', 'behind')",4,3,0.004658385093167702
1808,"('make', 'whistle')",6,2,0.004658385093167702
1065,"('going', 'bring')",4,3,0.004658385093167702
1528,"('learn', 'treat')",6,2,0.004658385093167702
14,"('action', 'brings')",6,2,0.004658385093167702
2741,"('teach', 'sing')",6,2,0.004658385093167702
525,"('damn', 'shorty')",6,2,0.004658385093167702
217,"('believe', 'go')",12,1,0.004658385093167702
2779,"('thinkin', 'bout')",6,2,0.004658385093167702
790,"('find', 'another')",4,3,0.004658385093167702
1974,"('need', 'worry')",4,3,0.004658385093167702
2359,"('said', 'listen')",4,3,0.004658385093167702
182,"('baby', 'well')",4,3,0.004658385093167702
1266,"('holy', 'god')",6,2,0.004658385093167702
13,"('act', 'like')",6,2,0.004658385093167702
1976,"('negative', 'creep')",12,1,0.004658385093167702
371,"('call', 'girl')",6,2,0.004658385093167702
2774,"('think', 'man')",12,1,0.004658385093167702
1255,"('hmm', 'hmm')",6,2,0.004658385093167702
292,"('blue', 'persuasion')",12,1,0.004658385093167702
1983,"('never', 'faraway')",12,1,0.004658385093167702
2017,"('nice', 'girl')",6,2,0.004658385093167702
6,"('abc', 'one')",6,2,0.004658385093167702
2602,"('soul', 'love')",4,3,0.004658385093167702
2340,"('rose', 'buds')",6,2,0.004658385093167702
621,"('dreams', 'home')",6,2,0.004658385093167702
1795,"('m-oom', 'm-oom')",12,1,0.004658385093167702
133,"('baby', 'give')",4,3,0.004658385093167702
2165,"('peace', 'love')",12,1,0.004658385093167702
986,"('girl', 'world')",6,2,0.004658385093167702
1800,"('majesty', 'pretty')",6,2,0.004658385093167702
1802,"('make', 'dreams')",4,3,0.004658385093167702
1539,"('lemon', 'drops')",4,3,0.004658385093167702
1982,"('never', 'far')",12,1,0.004658385093167702
2931,"('uh', 'oh')",6,2,0.004658385093167702
1757,"('love', 'stand')",4,3,0.004658385093167702
1050,"('god', 'knows')",4,3,0.004658385093167702
154,"('baby', 'never')",4,3,0.004658385093167702
2217,"('pretty', 'bird')",12,1,0.004658385093167702
2880,"('treat', 'us')",6,2,0.004658385093167702
655,"('easy', 'one')",6,2,0.004658385093167702
1173,"('grow', 'old')",4,3,0.004658385093167702
3116,"('without', 'error')",6,2,0.004658385093167702
910,"('gim', 'truth')",12,1,0.004658385093167702
2651,"('success', 'going')",6,2,0.004658385093167702
2920,"('turns', 'day')",6,2,0.004658385093167702
2557,"('slow', 'take')",6,2,0.004658385093167702
2758,"('thing', 'dear')",4,3,0.004658385093167702
1726,"('love', 'honey')",4,3,0.004658385093167702
1661,"('live', 'together')",4,3,0.004658385093167702
818,"('forever', 'reason')",6,2,0.004658385093167702
1657,"('live', 'love')",4,3,0.004658385093167702
3181,"('would', 'trade')",4,3,0.004658385093167702
2840,"('time', 'whistle')",6,2,0.004658385093167702
2218,"('pretty', 'darling')",6,2,0.004658385093167702
319,"('bout', 'gettin')",6,2,0.004658385093167702
824,"('fortune', 'sunset')",6,2,0.004658385093167702
2765,"('things', 'life')",6,2,0.004658385093167702
166,"('baby', 'says')",4,3,0.004658385093167702
1019,"('go', 'damn')",6,2,0.004658385093167702
1697,"('lord', 'creation')",6,2,0.004658385093167702
1696,"('lord', 'bless')",6,2,0.004658385093167702
1695,"('looks', 'like')",4,3,0.004658385093167702
2992,"('want', 'hear')",4,3,0.004658385093167702
2220,"('pretty', 'nice')",6,2,0.004658385093167702
3089,"('white', 'white')",6,2,0.004658385093167702
167,"('baby', 'see')",4,3,0.004658385093167702
2761,"('thing', 'want')",4,3,0.004658385093167702
656,"('easy', 'ooh')",4,3,0.004658385093167702
1016,"('go', 'bad')",6,2,0.004658385093167702
1185,"('hangin', 'around')",6,2,0.004658385093167702
2588,"('somewhere', 'familiar')",6,2,0.004658385093167702
1683,"('look', 'back')",4,3,0.004658385093167702
169,"('baby', 'shine')",6,2,0.004658385093167702
2839,"('time', 'wasted')",4,3,0.004658385093167702
1649,"('little', 'smile')",6,2,0.004658385093167702
515,"('cry', 'sing')",6,2,0.004658385093167702
1619,"('like', 'never')",6,2,0.004658385093167702
2001,"('never', 'told')",4,3,0.004658385093167702
1160,"('grateful', 'grateful')",12,1,0.004658385093167702
1614,"('like', 'lemon')",4,3,0.004658385093167702
2833,"('time', 'save')",12,1,0.004658385093167702
1612,"('like', 'kind')",4,3,0.004658385093167702
713,"('everything', 'right')",4,3,0.004658385093167702
352,"('brings', 'good')",6,2,0.004658385093167702
2190,"('place', 'love')",4,3,0.004658385093167702
1820,"('man', 'boy')",12,1,0.004658385093167702
231,"('best', 'believe')",6,2,0.004658385093167702
2831,"('time', 'nothing')",4,3,0.004658385093167702
1603,"('like', 'come')",4,3,0.004658385093167702
300,"('bluebirds', 'day')",4,3,0.004658385093167702
1601,"('like', 'candy')",4,3,0.004658385093167702
1620,"('like', 'oh')",4,3,0.004658385093167702
3118,"('without', 'oh')",4,3,0.004658385093167702
1033,"('go', 'oh')",4,3,0.004658385093167702
237,"('better', 'learn')",6,2,0.004658385093167702
647,"('easy', 'good')",6,2,0.004658385093167702
2948,"('us', 'right')",6,2,0.004658385093167702
2271,"('reason', 'better')",6,2,0.004658385093167702
2875,"('touch', 'one')",6,2,0.004658385093167702
2272,"('reason', 'reason')",6,2,0.004658385093167702
1209,"('hear', 'words')",4,3,0.004658385093167702
1007,"('glamour', 'boys')",12,1,0.004658385093167702
3220,"('yes', 'think')",4,3,0.004658385093167702
2006,"('new', 'girl')",12,1,0.004658385093167702
657,"('easy', 'road')",12,1,0.004658385093167702
607,"('dream', 'going')",6,2,0.004658385093167702
2198,"('please', 'go')",6,2,0.004658385093167702
3052,"('way', 'paradise')",6,2,0.004658385093167702
2003,"('new', 'bed')",12,1,0.004658385093167702
1626,"('like', 'song')",6,2,0.004658385093167702
1067,"('going', 'coming')",6,2,0.004658385093167702
666,"('easy', 'want')",6,2,0.004658385093167702
2362,"('said', 'yes')",4,3,0.004658385093167702
2716,"('take', 'everything')",12,1,0.004658385093167702
2498,"('sing', 'lullaby')",6,2,0.004658385093167702
2810,"('till', 'get')",4,3,0.004658385093167702
1868,"('mi', 'abc')",6,2,0.004658385093167702
1867,"('mess', 'oh')",6,2,0.004658385093167702
90,"('arms', 'girl')",6,2,0.004658385093167702
2095,"('okay', 'time')",6,2,0.004658385093167702
715,"('except', 'rain')",6,2,0.004658385093167702
770,"('feel', 'free')",4,3,0.004658385093167702
2815,"('time', 'away')",4,3,0.004658385093167702
470,"('come', 'oh')",4,3,0.004658385093167702
2726,"('take', 'take')",4,3,0.004658385093167702
2799,"('three', 'simple')",6,2,0.004658385093167702
2414,"('see', 'good')",6,2,0.004658385093167702
2092,"('oh', 'would')",4,3,0.004658385093167702
2681,"('sunset', 'sunrise')",6,2,0.004658385093167702
1130,"('got', 'girl')",4,3,0.004658385093167702
2717,"('take', 'eyes')",12,1,0.004658385093167702
3199,"('yeah', 'going')",6,2,0.004658385093167702
774,"('feel', 'new')",6,2,0.004658385093167702
2464,"('shine', 'light')",6,2,0.004658385093167702
3093,"('whole', 'life')",4,3,0.004658385093167702
535,"('darling', 'cry')",6,2,0.004658385093167702
2623,"('start', ""callin'"")",4,3,0.004658385093167702
106,"('away', 'really')",6,2,0.004658385093167702
2466,"('shine', 'without')",6,2,0.004658385093167702
3142,"('world', 'black')",6,2,0.004658385093167702
1455,"('knew', 'could')",4,3,0.004658385093167702
1870,"('might', 'get')",4,3,0.004658385093167702
275,"('blow', 'go')",6,2,0.004658385093167702
2619,"('star', 'hey')",12,1,0.004658385093167702
3027,"('wanted', 'million')",6,2,0.004658385093167702
1893,"('mine', 'time')",4,3,0.004658385093167702
82,"('angel', 'yeah')",6,2,0.004658385093167702
2113,"('one', 'need')",4,3,0.004658385093167702
1323,"('home', 'need')",4,3,0.004658385093167702
3162,"('would', 'get')",4,3,0.004658385093167702
1102,"('good', 'fortune')",6,2,0.004658385093167702
2441,"('serpent', 'sleep')",12,1,0.004658385093167702
1099,"('good', 'cutie')",12,1,0.004658385093167702
1406,"('jingle', 'bells')",4,3,0.004658385093167702
199,"('bad', 'gone')",6,2,0.004658385093167702
22,"('ah-ah', 'honey')",6,2,0.004658385093167702
2708,"('take', 'away')",6,2,0.004658385093167702
750,"('family', 'man')",12,1,0.004658385093167702
2433,"('seems', 'like')",4,3,0.004658385093167702
198,"('bad', 'die')",6,2,0.004658385093167702
707,"('everything', 'good')",6,2,0.004658385093167702
1412,"('keep', 'comin')",6,2,0.004658385093167702
2501,"('sing', 'song')",4,3,0.004658385093167702
1878,"('mind', 'baby')",4,3,0.004658385093167702
1902,"('moment', 'know')",4,3,0.004658385093167702
761,"('fast', 'enough')",6,2,0.004658385093167702
1903,"('moment', 'life')",6,2,0.004658385093167702
580,"('die', 'forever')",6,2,0.004658385093167702
1874,"('miles', 'somewhere')",6,2,0.004658385093167702
263,"('bless', 'day')",6,2,0.004658385093167702
456,"('colours', 'rainbow')",4,3,0.004658385093167702
2112,"('one', 'morning')",4,3,0.004658385093167702
107,"('away', 'right')",4,3,0.004658385093167702
1458,"('knew', 'knew')",12,1,0.004658385093167702
846,"('free', 'set')",6,2,0.004658385093167702
2523,"('sky', 'high')",6,2,0.004658385093167702
1486,"('know', 'loves')",4,3,0.004658385093167702
2713,"('take', 'chance')",6,2,0.004658385093167702
899,"('gettin', 'okay')",6,2,0.004658385093167702
1488,"('know', 'mine')",4,3,0.004658385093167702
2476,"('show', 'love')",4,3,0.004658385093167702
1283,"('home', 'bells')",12,1,0.004658385093167702
2605,"('southern', 'girl')",12,1,0.004658385093167702
386,"('cause', 'baby')",4,3,0.004658385093167702
2076,"('oh', 'joy')",4,3,0.004658385093167702
483,"('coming', 'back')",4,3,0.004658385093167702
2377,"('say', 'ah-ah')",6,2,0.004658385093167702
2971,"('want', 'alone')",6,2,0.004658385093167702
485,"('coming', 'without')",6,2,0.004658385093167702
2527,"('sky', 'see')",6,2,0.004658385093167702
3076,"('whistle', 'blow')",6,2,0.004658385093167702
1501,"('know', 'soul')",12,1,0.004658385093167702
1502,"('know', 'still')",4,3,0.004658385093167702
1115,"('good', 'thinkin')",6,2,0.004658385093167702
2534,"('sleep', 'could')",12,1,0.004658385093167702
1116,"('good', 'time')",4,3,0.004658385093167702
3159,"('would', 'always')",6,2,0.004658385093167702
1826,"('man', 'hard')",6,2,0.004658385093167702
677,"('error', 'action')",6,2,0.004658385093167702
1824,"('man', 'feel')",6,2,0.004658385093167702
3077,"('whistling', 'go')",6,2,0.004658385093167702
2858,"('tonight', 'got')",6,2,0.004658385093167702
588,"('doin', 'alright')",4,3,0.004658385093167702
2846,"('together', 'love')",4,3,0.004658385093167702
1841,"('matter', 'wanted')",6,2,0.004658385093167702
3075,"('whistle', 'aye')",6,2,0.004658385093167702
1297,"('home', 'dreams')",6,2,0.004658385093167702
1131,"('got', 'give')",4,3,0.004658385093167702
745,"(""fallin'"", 'blue')",4,3,0.004658385093167702
1363,"('honey', 'give')",4,3,0.004658385093167702
109,"('away', 'want')",4,3,0.004658385093167702
474,"('come', 'time')",4,3,0.004658385093167702
1112,"('good', 'oh')",6,2,0.004658385093167702
2682,"('sure', 'except')",6,2,0.004658385093167702
3042,"('way', 'came')",6,2,0.004658385093167702
2472,"('shorty', 'look')",6,2,0.004658385093167702
1088,"('gone', 'best')",6,2,0.004658385093167702
847,"('free', 'speech')",12,1,0.004658385093167702
2625,"('start', ""fallin'"")",4,3,0.004658385093167702
2805,"('tight', 'dream')",6,2,0.004658385093167702
2816,"('time', 'baby')",4,3,0.004658385093167702
2873,"('touch', 'face')",6,2,0.004658385093167702
1472,"('know', 'found')",4,3,0.004658385093167702
973,"('girl', 'sure')",6,2,0.004658385093167702
1290,"('home', 'cold')",6,2,0.004658385093167702
2391,"('saying', 'really')",4,3,0.004658385093167702
2489,"('simple', 'mi')",6,2,0.004658385093167702
479,"('come', 'way')",4,3,0.004658385093167702
1085,"('going', 'want')",4,3,0.004658385093167702
2970,"('walking', 'street')",4,3,0.004658385093167702
37,"('air', 'breathe')",11,1,0.004270186335403727
760,"('faraway', 'home')",11,1,0.004270186335403727
1929,"('mow', 'pa')",11,1,0.004270186335403727
3054,"('way', 'seen')",11,1,0.004270186335403727
2649,"('strong', 'heart')",11,1,0.004270186335403727
1387,"('house', 'love')",11,1,0.004270186335403727
508,"('country', 'rainbow')",11,1,0.004270186335403727
1427,"('kentucky', 'woman')",11,1,0.004270186335403727
453,"('color', 'green')",11,1,0.004270186335403727
2904,"('truth', 'gim')",11,1,0.004270186335403727
2743,"('teacher', 'teach')",11,1,0.004270186335403727
2969,"('walking', 'rhythm')",11,1,0.004270186335403727
1248,"('high', 'dream')",11,1,0.004270186335403727
1959,"('need', 'air')",11,1,0.004270186335403727
3098,"('wild', 'blue')",11,1,0.004270186335403727
2084,"('oh', 'need')",5,2,0.0038819875776397515
940,"('girl', 'heart')",5,2,0.0038819875776397515
1964,"('need', 'girl')",5,2,0.0038819875776397515
1920,"('mountains', 'prairies')",5,2,0.0038819875776397515
886,"('get', 'going')",5,2,0.0038819875776397515
2021,"('nice', 'nice')",10,1,0.0038819875776397515
3209,"('yeah', 'set')",5,2,0.0038819875776397515
851,"('free', 'yeah')",5,2,0.0038819875776397515
844,"('free', 'ride')",5,2,0.0038819875776397515
917,"('girl', 'best')",5,2,0.0038819875776397515
991,"('give', 'anything')",5,2,0.0038819875776397515
2744,"('teacher', 'teacher')",10,1,0.0038819875776397515
2968,"('walk', 'way')",5,2,0.0038819875776397515
40,"('almost', 'paradise')",10,1,0.0038819875776397515
704,"('everything', 'gets')",5,2,0.0038819875776397515
589,"('doin', 'nothing')",10,1,0.0038819875776397515
1844,"('may', 'live')",5,2,0.0038819875776397515
1801,"('make', 'believe')",5,2,0.0038819875776397515
1838,"('matter', 'day')",5,2,0.0038819875776397515
2683,"('sure', 'feels')",5,2,0.0038819875776397515
2041,"('night', 'stand')",10,1,0.0038819875776397515
3095,"('whoo', 'ooh')",5,2,0.0038819875776397515
1827,"('man', 'like')",5,2,0.0038819875776397515
2175,"('people', 'everywhere')",5,2,0.0038819875776397515
1773,"('loved', 'one')",5,2,0.0038819875776397515
210,"('bed', 'enjoy')",10,1,0.0038819875776397515
722,"('eyes', 'clear')",10,1,0.0038819875776397515
1890,"('mine', 'going')",5,2,0.0038819875776397515
2723,"('take', 'need')",5,2,0.0038819875776397515
2205,"('prairies', 'oceans')",5,2,0.0038819875776397515
259,"('black', 'sky')",10,1,0.0038819875776397515
1001,"('give', 'world')",5,2,0.0038819875776397515
2195,"('please', 'baby')",5,2,0.0038819875776397515
2122,"('ooh', 'ai')",5,2,0.0038819875776397515
1732,"('love', 'let')",5,2,0.0038819875776397515
3101,"('winds', 'blow')",5,2,0.0038819875776397515
2985,"('want', 'feel')",5,2,0.0038819875776397515
1729,"('love', 'kind')",5,2,0.0038819875776397515
966,"('girl', 'ooh')",5,2,0.0038819875776397515
1728,"('love', 'key')",10,1,0.0038819875776397515
937,"('girl', 'goin')",5,2,0.0038819875776397515
595,"('doo', 'doo')",5,2,0.0038819875776397515
219,"('believe', 'got')",5,2,0.0038819875776397515
967,"('girl', 'really')",5,2,0.0038819875776397515
190,"('back', 'baby')",10,1,0.0038819875776397515
2053,"('nothing', 'something')",10,1,0.0038819875776397515
721,"('eyes', 'baby')",5,2,0.0038819875776397515
1944,"('must', 'dream')",5,2,0.0038819875776397515
1990,"('never', 'leave')",5,2,0.0038819875776397515
1856,"('melody', 'love')",5,2,0.0038819875776397515
3186,"('write', 'love')",5,2,0.0038819875776397515
242,"('big', 'girl')",10,1,0.0038819875776397515
942,"('girl', 'hold')",5,2,0.0038819875776397515
354,"('brother', 'baby')",5,2,0.0038819875776397515
3022,"('want', 'truth')",10,1,0.0038819875776397515
1523,"('lay', 'head')",5,2,0.0038819875776397515
3140,"('world', 'around')",5,2,0.0038819875776397515
2299,"('right', 'belong')",5,2,0.0038819875776397515
492,"('could', 'die')",5,2,0.0038819875776397515
146,"('baby', 'long')",5,2,0.0038819875776397515
2540,"('sleep', 'let')",5,2,0.0038819875776397515
2793,"('thought', 'would')",5,2,0.0038819875776397515
3003,"('want', 'move')",5,2,0.0038819875776397515
753,"('fancy', 'free')",10,1,0.0038819875776397515
73,"('angel', 'gabriel')",10,1,0.0038819875776397515
2491,"('since', 'left')",5,2,0.0038819875776397515
2842,"('time', 'yeah')",5,2,0.0038819875776397515
2284,"('respect', 'come')",5,2,0.0038819875776397515
88,"('anything', 'need')",5,2,0.0038819875776397515
1468,"('know', 'done')",5,2,0.0038819875776397515
3015,"('want', 'sleep')",5,2,0.0038819875776397515
3033,"('watch', 'go')",5,2,0.0038819875776397515
71,"('angel', 'eyes')",5,2,0.0038819875776397515
635,"('earth', 'let')",5,2,0.0038819875776397515
523,"('daddy', 'home')",10,1,0.0038819875776397515
2845,"('together', 'baby')",5,2,0.0038819875776397515
2887,"('tree', 'life')",5,2,0.0038819875776397515
3218,"('yes', 'love')",5,2,0.0038819875776397515
1311,"('home', 'house')",10,1,0.0038819875776397515
638,"('earth', 'peace')",5,2,0.0038819875776397515
729,"('eyes', 'take')",10,1,0.0038819875776397515
1560,"('let', 'one')",10,1,0.0038819875776397515
1545,"('let', 'flow')",5,2,0.0038819875776397515
2347,"('run', 'run')",5,2,0.0038819875776397515
360,"('built', 'house')",10,1,0.0038819875776397515
3008,"('want', 'open')",5,2,0.0038819875776397515
747,"('familiar', 'oh')",5,2,0.0038819875776397515
3010,"('want', 'run')",5,2,0.0038819875776397515
1054,"('goes', 'baby')",10,1,0.0038819875776397515
769,"('feel', 'feeling')",5,2,0.0038819875776397515
1533,"('leave', 'right')",5,2,0.0038819875776397515
2317,"('rising', 'sun')",5,2,0.0038819875776397515
1317,"('home', 'like')",5,2,0.0038819875776397515
3065,"('well', 'everybody')",5,2,0.0038819875776397515
1526,"('learn', 'love')",5,2,0.0038819875776397515
1043,"('go', 'west')",5,2,0.0038819875776397515
1625,"('like', 'see')",5,2,0.0038819875776397515
1417,"('keep', 'mind')",5,2,0.0038819875776397515
640,"('ease', 'mind')",5,2,0.0038819875776397515
789,"('finally', 'alone')",5,2,0.0038819875776397515
1672,"('long', 'must')",5,2,0.0038819875776397515
2378,"('say', 'alright')",5,2,0.0038819875776397515
563,"('days', 'go')",5,2,0.0038819875776397515
328,"('boy', 'ooh')",5,2,0.0038819875776397515
2835,"('time', 'since')",5,2,0.0038819875776397515
2617,"('stand', 'girl')",10,1,0.0038819875776397515
1199,"('head', 'good')",10,1,0.0038819875776397515
1383,"('house', 'going')",10,1,0.0038819875776397515
2596,"('soon', 'come')",5,2,0.0038819875776397515
430,"('christmases', 'white')",10,1,0.0038819875776397515
1187,"('happy', 'blue')",5,2,0.0038819875776397515
2993,"('want', 'heart')",10,1,0.0038819875776397515
1081,"('going', 'sleep')",5,2,0.0038819875776397515
2447,"('setting', 'fancy')",10,1,0.0038819875776397515
2450,"('sexy', 'baby')",5,2,0.0038819875776397515
2848,"('together', 'would')",5,2,0.0038819875776397515
1220,"('heart', 'tell')",5,2,0.0038819875776397515
1407,"('joy', 'let')",5,2,0.0038819875776397515
2268,"('really', 'really')",5,2,0.0038819875776397515
501,"('could', 'take')",5,2,0.0038819875776397515
3180,"('would', 'take')",5,2,0.0038819875776397515
2909,"('try', 'keep')",5,2,0.0038819875776397515
1508,"('know', 'wrong')",5,2,0.0038819875776397515
562,"('days', 'girl')",5,2,0.0038819875776397515
3125,"('woman', 'take')",10,1,0.0038819875776397515
1645,"('little', 'lamb')",5,2,0.0038819875776397515
546,"('day', 'going')",5,2,0.0038819875776397515
1098,"('good', 'come')",5,2,0.0038819875776397515
3227,"('young', 'foolish')",5,2,0.0038819875776397515
2847,"('together', 'want')",5,2,0.0038819875776397515
2265,"('really', 'got')",5,2,0.0038819875776397515
1548,"('let', 'give')",5,2,0.0038819875776397515
273,"('blossom', 'girl')",9,1,0.0034937888198757765
381,"('candyman', 'said')",9,1,0.0034937888198757765
270,"('bless', 'us')",9,1,0.0034937888198757765
2667,"('sun', ""risin'"")",9,1,0.0034937888198757765
2813,"('till', 'sun')",9,1,0.0034937888198757765
633,"('earth', 'good')",9,1,0.0034937888198757765
399,"('cherry', 'blossom')",9,1,0.0034937888198757765
1832,"('man', 'think')",9,1,0.0034937888198757765
2731,"('taking', 'easy')",9,1,0.0034937888198757765
850,"('free', 'world')",9,1,0.0034937888198757765
881,"('get', 'di')",9,1,0.0034937888198757765
3128,"('wonderful', 'dream')",9,1,0.0034937888198757765
768,"('feel', 'come')",9,1,0.0034937888198757765
1003,"('giving', 'excitations')",9,1,0.0034937888198757765
2645,"('stranger', 'house')",9,1,0.0034937888198757765
1639,"('little', 'cottage')",9,1,0.0034937888198757765
2967,"('walk', 'sun')",9,1,0.0034937888198757765
2756,"('thank', 'girl')",9,1,0.0034937888198757765
559,"('day', 'walk')",9,1,0.0034937888198757765
1253,"('high', 'oh')",9,1,0.0034937888198757765
1604,"('like', 'coming')",9,1,0.0034937888198757765
355,"('brother', 'come')",9,1,0.0034937888198757765
1403,"('jealous', 'lovers')",9,1,0.0034937888198757765
1375,"('hop', 'freight')",9,1,0.0034937888198757765
240,"('better', 'wise')",9,1,0.0034937888198757765
2849,"('told', 'ya')",9,1,0.0034937888198757765
669,"('eat', 'rainbow')",9,1,0.0034937888198757765
1367,"('honey', 'pie')",9,1,0.0034937888198757765
2336,"('rocks', 'bed')",9,1,0.0034937888198757765
3121,"('woh', 'woh')",9,1,0.0034937888198757765
3081,"('white', 'dove')",9,1,0.0034937888198757765
2330,"('rock', 'sleep')",9,1,0.0034937888198757765
1386,"('house', 'jealous')",9,1,0.0034937888198757765
3085,"('white', 'nights')",9,1,0.0034937888198757765
1388,"('house', 'somebody')",9,1,0.0034937888198757765
2249,"('rainbow', 'stew')",9,1,0.0034937888198757765
1110,"('good', 'men')",9,1,0.0034937888198757765
876,"('get', 'baby')",4,2,0.003105590062111801
2104,"('one', 'change')",4,2,0.003105590062111801
762,"('father', 'holy')",4,2,0.003105590062111801
2480,"('showin', 'love')",4,2,0.003105590062111801
3104,"('wings', 'flyin')",4,2,0.003105590062111801
2454,"('shake', 'bird')",8,1,0.003105590062111801
2898,"('troublin', 'kind')",4,2,0.003105590062111801
2478,"('show', 'show')",4,2,0.003105590062111801
2457,"('shake', 'pig')",8,1,0.003105590062111801
2475,"('show', 'girl')",4,2,0.003105590062111801
2083,"('oh', 'miss')",4,2,0.003105590062111801
2091,"('oh', 'white')",4,2,0.003105590062111801
759,"('far', 'home')",4,2,0.003105590062111801
2481,"('side', 'baby')",4,2,0.003105590062111801
878,"('get', 'better')",8,1,0.003105590062111801
3214,"('yellow', 'rose')",8,1,0.003105590062111801
2465,"('shine', 'sun')",4,2,0.003105590062111801
2474,"('shout', 'leap')",4,2,0.003105590062111801
2467,"('shinin', 'bright')",4,2,0.003105590062111801
2080,"('oh', 'look')",4,2,0.003105590062111801
639,"('earth', 'sky')",4,2,0.003105590062111801
2615,"('stages', 'seventh')",4,2,0.003105590062111801
3115,"('without', 'butterfly')",4,2,0.003105590062111801
2945,"('us', 'got')",4,2,0.003105590062111801
2614,"('spring', 'wounded')",4,2,0.003105590062111801
2486,"('silver', 'dollar')",8,1,0.003105590062111801
2604,"('soul', 'soul')",8,1,0.003105590062111801
75,"('angel', 'harlem')",8,1,0.003105590062111801
228,"('beneath', 'waves')",4,2,0.003105590062111801
2036,"('night', 'set')",4,2,0.003105590062111801
903,"('getting', 'nowhere')",4,2,0.003105590062111801
2551,"('sleep', 'without')",4,2,0.003105590062111801
3129,"('wonderful', 'know')",4,2,0.003105590062111801
230,"('beside', 'got')",4,2,0.003105590062111801
2885,"('tree', 'dream')",4,2,0.003105590062111801
2599,"('soon', 'yes')",4,2,0.003105590062111801
2030,"('night', 'god')",4,2,0.003105590062111801
2883,"('tree', 'christmas')",4,2,0.003105590062111801
2563,"('smilin', 'nothin')",4,2,0.003105590062111801
2564,"('smiling', 'face')",4,2,0.003105590062111801
2026,"('night', 'call')",4,2,0.003105590062111801
